time,input,output
-5,1.19156,0.626332
-4.9,1.19156,0.641608
-4.8,1.19156,0.626332
-4.7,1.19156,0.641608
-4.6,1.19156,0.641608
-4.5,1.19156,0.641608
-4.4,1.19156,0.641608
-4.3,1.19156,0.626332
-4.2,1.19156,0.626332
-4.1,1.19156,0.641608
-4,1.19156,0.626332
-3.9,1.19156,0.641608
-3.8,1.19156,0.641608
-3.7,1.19156,0.641608
-3.6,1.19156,0.641608
-3.5,1.19156,0.626332
-3.4,1.19156,0.641608
-3.3,1.19156,0.641608
-3.2,1.19156,0.641608
-3.1,1.19156,0.626332
-3,1.19156,0.641608
-2.9,1.19156,0.626332
-2.8,1.19156,0.641608
-2.7,1.19156,0.641608
-2.6,1.19156,0.641608
-2.5,1.19156,0.641608
-2.4,1.19156,0.641608
-2.3,1.19156,0.641608
-2.2,1.19156,0.641608
-2.1,1.19156,0.641608
-2,1.19156,0.641608
-1.9,1.19156,0.641608
-1.8,1.19156,0.641608
-1.7,1.19156,0.641608
-1.6,1.19156,0.641608
-1.5,1.19156,0.641608
-1.4,1.19156,0.641608
-1.3,1.19156,0.641608
-1.2,1.19156,0.641608
-1.1,1.19156,0.641608
-1,1.19156,0.641608
-0.9,1.19156,0.641608
-0.8,1.19156,0.641608
-0.7,1.19156,0.641608
-0.6,1.19156,0.641608
-0.5,1.19156,0.641608
-0.4,1.19156,0.641608
-0.3,1.19156,0.641608
-0.2,1.19156,0.641608
-0.1,1.19156,0.641608
0,1.19156,0.641608
0.1,1.19156,0.641608
0.2,1.19156,0.641608
0.3,1.19156,0.641608
0.4,1.19156,0.641608
0.5,1.19156,0.641608
0.6,1.19156,0.641608
0.7,1.19156,0.641608
0.8,1.19156,0.641608
0.9,1.19156,0.641608
1,1.19156,0.641608
1.1,1.19156,0.641608
1.2,1.19156,0.641608
1.3,1.19156,0.641608
1.4,1.19156,0.641608
1.5,1.19156,0.641608
1.6,1.19156,0.641608
1.7,1.19156,0.641608
1.8,1.19156,0.641608
1.9,1.19156,0.641608
2,1.19156,0.641608
2.1,1.19156,0.641608
2.2,1.19156,0.641608
2.3,1.19156,0.641608
2.4,1.19156,0.641608
2.5,1.19156,0.641608
2.6,1.19156,0.641608
2.7,1.19156,0.641608
2.8,1.19156,0.641608
2.9,1.19156,0.641608
3,1.19156,0.641608
3.1,1.19156,0.641608
3.2,1.19156,0.641608
3.3,1.19156,0.641608
3.4,1.19156,0.641608
3.5,1.19156,0.641608
3.6,1.19156,0.641608
3.7,1.19156,0.641608
3.8,1.19156,0.641608
3.9,1.19156,0.641608
4,1.19156,0.641608
4.1,1.19156,0.641608
4.2,1.19156,0.641608
4.3,1.19156,0.641608
4.4,1.19156,0.641608
4.5,1.19156,0.641608
4.6,1.19156,0.626332
4.7,1.19156,0.641608
4.8,1.19156,0.641608
4.9,1.19156,0.641608
