time,input,output
-5,0.0952764,0.0747739
-4.9,0.0952764,0.0747739
-4.8,0.0952764,0.0747739
-4.7,0.0952764,0.0735678
-4.6,0.0940703,0.0723618
-4.5,0.0988945,0.0759799
-4.4,0.0964824,0.0747739
-4.3,0.0964824,0.0747739
-4.2,0.0964824,0.0747739
-4.1,0.0976884,0.0759799
-4,0.0940703,0.0747739
-3.9,0.0940703,0.0735678
-3.8,0.0940703,0.0735678
-3.7,0.0952764,0.0735678
-3.6,0.0928643,0.0723618
-3.5,0.0952764,0.0735678
-3.4,0.0964824,0.0759799
-3.3,0.0952764,0.0747739
-3.2,0.0976884,0.0759799
-3.1,0.0976884,0.0759799
-3,0.0964824,0.0747739
-2.9,0.0952764,0.0735678
-2.8,0.0952764,0.0747739
-2.7,0.0940703,0.0735678
-2.6,0.0952764,0.0747739
-2.5,0.0952764,0.0735678
-2.4,0.0952764,0.0747739
-2.3,0.0952764,0.0735678
-2.2,0.0976884,0.0759799
-2.1,0.0952764,0.0735678
-2,0.0952764,0.0747739
-1.9,0.0940703,0.0747739
-1.8,0.0964824,0.0747739
-1.7,0.0940703,0.0735678
-1.6,0.0940703,0.0747739
-1.5,0.0952764,0.0747739
-1.4,0.0964824,0.0747739
-1.3,0.0928643,0.0723618
-1.2,0.0964824,0.0759799
-1.1,0.0952764,0.0747739
-1,0.0952764,0.0747739
-0.9,0.0952764,0.0735678
-0.8,0.0964824,0.0747739
-0.7,0.0940703,0.0747739
-0.6,0.0964824,0.0747739
-0.5,0.0952764,0.0747739
-0.4,0.0952764,0.0759799
-0.3,0.0964824,0.0747739
-0.2,0.0964824,0.0747739
-0.1,0.0940703,0.0735678
0,0.0940703,0.0735678
0.1,0.0952764,0.0747739
0.2,0.0952764,0.0747739
0.3,0.0952764,0.0735678
0.4,0.0940703,0.0735678
0.5,0.0964824,0.0747739
0.6,0.0952764,0.0747739
0.7,0.0952764,0.0759799
0.8,0.0976884,0.0759799
0.9,0.0976884,0.0759799
1,0.0952764,0.0747739
1.1,0.0976884,0.0747739
1.2,0.0952764,0.0735678
1.3,0.0940703,0.0735678
1.4,0.0940703,0.0723618
1.5,0.0964824,0.0747739
1.6,0.0940703,0.0735678
1.7,0.0952764,0.0747739
1.8,0.0952764,0.0747739
1.9,0.0952764,0.0747739
2,0.0940703,0.0735678
2.1,0.0952764,0.0759799
2.2,0.0952764,0.0735678
2.3,0.0964824,0.0759799
2.4,0.0952764,0.0759799
2.5,0.0964824,0.0747739
2.6,0.0928643,0.0735678
2.7,0.0952764,0.0747739
2.8,0.0964824,0.0747739
2.9,0.0952764,0.0735678
3,0.0928643,0.0735678
3.1,0.0964824,0.0759799
3.2,0.0964824,0.0747739
3.3,0.0940703,0.0747739
3.4,0.0952764,0.0747739
3.5,0.0976884,0.0747739
3.6,0.0940703,0.0735678
3.7,0.0952764,0.0747739
3.8,0.0964824,0.0747739
3.9,0.0940703,0.0747739
4,0.0940703,0.0735678
4.1,0.0964824,0.0759799
4.2,0.0952764,0.0747739
4.3,0.0952764,0.0759799
4.4,0.0964824,0.0759799
4.5,0.0976884,0.0759799
4.6,0.0952764,0.0747739
4.7,0.0952764,0.0747739
4.8,0.0976884,0.0759799
4.9,0.0952764,0.0747739
