time,input,output
-5,0.195377,0.0361809
-4.9,0.195377,0.0361809
-4.8,0.197789,0.038593
-4.7,0.195377,0.038593
-4.6,0.197789,0.038593
-4.5,0.195377,0.038593
-4.4,0.195377,0.038593
-4.3,0.195377,0.038593
-4.2,0.192965,0.038593
-4.1,0.195377,0.038593
-4,0.195377,0.038593
-3.9,0.195377,0.038593
-3.8,0.195377,0.041005
-3.7,0.195377,0.038593
-3.6,0.195377,0.038593
-3.5,0.195377,0.038593
-3.4,0.195377,0.038593
-3.3,0.195377,0.038593
-3.2,0.197789,0.038593
-3.1,0.197789,0.038593
-3,0.197789,0.038593
-2.9,0.195377,0.038593
-2.8,0.195377,0.038593
-2.7,0.195377,0.038593
-2.6,0.195377,0.038593
-2.5,0.197789,0.038593
-2.4,0.195377,0.038593
-2.3,0.197789,0.038593
-2.2,0.195377,0.038593
-2.1,0.195377,0.038593
-2,0.195377,0.038593
-1.9,0.197789,0.038593
-1.8,0.197789,0.038593
-1.7,0.195377,0.038593
-1.6,0.190553,0.041005
-1.5,0.195377,0.038593
-1.4,0.195377,0.038593
-1.3,0.195377,0.038593
-1.2,0.195377,0.038593
-1.1,0.195377,0.038593
-1,0.195377,0.038593
-0.9,0.195377,0.038593
-0.8,0.195377,0.038593
-0.7,0.195377,0.038593
-0.6,0.192965,0.0361809
-0.5,0.197789,0.038593
-0.4,0.195377,0.038593
-0.3,0.195377,0.038593
-0.2,0.195377,0.038593
-0.1,0.195377,0.038593
0,0.197789,0.038593
0.1,0.192965,0.0361809
0.2,0.197789,0.038593
0.3,0.195377,0.038593
0.4,0.195377,0.038593
0.5,0.195377,0.038593
0.6,0.192965,0.038593
0.7,0.197789,0.041005
0.8,0.195377,0.038593
0.9,0.197789,0.038593
1,0.195377,0.038593
1.1,0.192965,0.038593
1.2,0.195377,0.038593
1.3,0.195377,0.038593
1.4,0.197789,0.038593
1.5,0.195377,0.038593
1.6,0.195377,0.038593
1.7,0.195377,0.038593
1.8,0.195377,0.038593
1.9,0.195377,0.038593
2,0.195377,0.038593
2.1,0.195377,0.038593
2.2,0.195377,0.038593
2.3,0.195377,0.038593
2.4,0.195377,0.038593
2.5,0.195377,0.038593
2.6,0.195377,0.038593
2.7,0.195377,0.038593
2.8,0.195377,0.038593
2.9,0.195377,0.038593
3,0.197789,0.038593
3.1,0.195377,0.038593
3.2,0.195377,0.038593
3.3,0.195377,0.038593
3.4,0.195377,0.038593
3.5,0.195377,0.038593
3.6,0.195377,0.041005
3.7,0.197789,0.041005
3.8,0.197789,0.038593
3.9,0.197789,0.038593
4,0.195377,0.038593
4.1,0.195377,0.038593
4.2,0.197789,0.041005
4.3,0.195377,0.038593
4.4,0.195377,0.038593
4.5,0.195377,0.038593
4.6,0.195377,0.038593
4.7,0.197789,0.038593
4.8,0.195377,0.038593
4.9,0.195377,0.041005
