time,input,output
-5,1.49266,1.15256
-4.9,1.49266,1.15256
-4.8,1.49266,1.15256
-4.7,1.49266,1.15256
-4.6,1.49266,1.15256
-4.5,1.49266,1.15256
-4.4,1.49266,1.15256
-4.3,1.49266,1.15256
-4.2,1.49266,1.15256
-4.1,1.49266,1.15256
-4,1.49266,1.15256
-3.9,1.49266,1.15256
-3.8,1.49266,1.15256
-3.7,1.49266,1.15256
-3.6,1.49266,1.15256
-3.5,1.49266,1.15256
-3.4,1.49266,1.15256
-3.3,1.49266,1.15256
-3.2,1.49266,1.15256
-3.1,1.49266,1.15256
-3,1.49266,1.15256
-2.9,1.49266,1.15256
-2.8,1.49266,1.15256
-2.7,1.49266,1.15256
-2.6,1.49266,1.15256
-2.5,1.49266,1.15256
-2.4,1.49266,1.15256
-2.3,1.49266,1.15256
-2.2,1.49266,1.15256
-2.1,1.49266,1.15256
-2,1.49266,1.15256
-1.9,1.49266,1.15256
-1.8,1.49266,1.15256
-1.7,1.49266,1.15256
-1.6,1.49266,1.15256
-1.5,1.49266,1.15256
-1.4,1.49266,1.15256
-1.3,1.49266,1.15256
-1.2,1.49266,1.15256
-1.1,1.49266,1.15256
-1,1.49266,1.15256
-0.9,1.49266,1.15256
-0.8,1.49266,1.15256
-0.7,1.49266,1.15256
-0.6,1.49266,1.15256
-0.5,1.49266,1.15256
-0.4,1.49266,1.15256
-0.3,1.49266,1.15256
-0.2,1.49266,1.15256
-0.1,1.49266,1.15256
0,1.49266,1.15256
0.1,1.49266,1.15256
0.2,1.49266,1.15256
0.3,1.49266,1.15256
0.4,1.49266,1.15256
0.5,1.49266,1.15256
0.6,1.49266,1.15256
0.7,1.49266,1.15256
0.8,1.49266,1.15256
0.9,1.49266,1.15256
1,1.49266,1.15256
1.1,1.49266,1.15256
1.2,1.49266,1.15256
1.3,1.49266,1.15256
1.4,1.49266,1.15256
1.5,1.49266,1.15256
1.6,1.49266,1.15256
1.7,1.49266,1.15256
1.8,1.49266,1.15256
1.9,1.49266,1.15256
2,1.49266,1.15256
2.1,1.49266,1.15256
2.2,1.49266,1.15256
2.3,1.49266,1.15256
2.4,1.49266,1.15256
2.5,1.49266,1.15256
2.6,1.49266,1.15256
2.7,1.49266,1.15256
2.8,1.47377,1.15256
2.9,1.49266,1.15256
3,1.49266,1.15256
3.1,1.49266,1.15256
3.2,1.49266,1.15256
3.3,1.49266,1.15256
3.4,1.49266,1.15256
3.5,1.49266,1.15256
3.6,1.49266,1.15256
3.7,1.49266,1.15256
3.8,1.49266,1.15256
3.9,1.49266,1.15256
4,1.49266,1.15256
4.1,1.49266,1.15256
4.2,1.49266,1.15256
4.3,1.49266,1.15256
4.4,1.49266,1.15256
4.5,1.49266,1.15256
4.6,1.49266,1.15256
4.7,1.49266,1.15256
4.8,1.49266,1.15256
4.9,1.49266,1.15256
