time,input,output
-5,0.0964824,0.0156784
-4.9,0.0964824,0.0144724
-4.8,0.0988945,0.0156784
-4.7,0.0952764,0.0156784
-4.6,0.0988945,0.0156784
-4.5,0.0964824,0.0156784
-4.4,0.0964824,0.0156784
-4.3,0.0964824,0.0144724
-4.2,0.0988945,0.0156784
-4.1,0.0964824,0.0144724
-4,0.0916583,0.0144724
-3.9,0.0964824,0.0156784
-3.8,0.0964824,0.0156784
-3.7,0.1001,0.0168844
-3.6,0.0952764,0.0156784
-3.5,0.0988945,0.0168844
-3.4,0.0988945,0.0168844
-3.3,0.0988945,0.0168844
-3.2,0.0976884,0.0144724
-3.1,0.0976884,0.0156784
-3,0.0976884,0.0144724
-2.9,0.0976884,0.0156784
-2.8,0.0868342,0.0168844
-2.7,0.0964824,0.0156784
-2.6,0.0976884,0.0168844
-2.5,0.0952764,0.0156784
-2.4,0.0976884,0.0156784
-2.3,0.0952764,0.0156784
-2.2,0.0988945,0.0156784
-2.1,0.0964824,0.0168844
-2,0.0964824,0.0156784
-1.9,0.0964824,0.0156784
-1.8,0.0952764,0.0156784
-1.7,0.0988945,0.0168844
-1.6,0.0976884,0.0156784
-1.5,0.0976884,0.0156784
-1.4,0.0964824,0.0156784
-1.3,0.0964824,0.0168844
-1.2,0.0964824,0.0156784
-1.1,0.0976884,0.0156784
-1,0.0964824,0.0156784
-0.9,0.0964824,0.0156784
-0.8,0.0964824,0.0156784
-0.7,0.0964824,0.0156784
-0.6,0.0988945,0.0168844
-0.5,0.0952764,0.0156784
-0.4,0.0988945,0.0168844
-0.3,0.0988945,0.0168844
-0.2,0.0964824,0.0180905
-0.1,0.0928643,0.0156784
0,0.0964824,0.0168844
0.1,0.0988945,0.0168844
0.2,0.0940703,0.0156784
0.3,0.0976884,0.0156784
0.4,0.0904523,0.0156784
0.5,0.0988945,0.0168844
0.6,0.0964824,0.0144724
0.7,0.0964824,0.0168844
0.8,0.0964824,0.0168844
0.9,0.0988945,0.0168844
1,0.0964824,0.0156784
1.1,0.0964824,0.0144724
1.2,0.0964824,0.0168844
1.3,0.0952764,0.0156784
1.4,0.0988945,0.0168844
1.5,0.0952764,0.0156784
1.6,0.0904523,0.0168844
1.7,0.0964824,0.0156784
1.8,0.0964824,0.0156784
1.9,0.0976884,0.0144724
2,0.0976884,0.0156784
2.1,0.0964824,0.0156784
2.2,0.0976884,0.0168844
2.3,0.0976884,0.0168844
2.4,0.0976884,0.0168844
2.5,0.1001,0.0168844
2.6,0.0964824,0.0156784
2.7,0.0976884,0.0168844
2.8,0.0976884,0.0156784
2.9,0.0976884,0.0168844
3,0.0988945,0.0168844
3.1,0.0964824,0.0168844
3.2,0.0976884,0.0156784
3.3,0.0964824,0.0156784
3.4,0.0976884,0.0156784
3.5,0.0976884,0.0156784
3.6,0.0976884,0.0168844
3.7,0.0952764,0.0144724
3.8,0.0976884,0.0156784
3.9,0.0964824,0.0156784
4,0.0988945,0.0168844
4.1,0.0952764,0.0156784
4.2,0.0964824,0.0156784
4.3,0.0964824,0.0168844
4.4,0.0940703,0.0156784
4.5,0.1001,0.0168844
4.6,0.0928643,0.0156784
4.7,0.0964824,0.0156784
4.8,0.0976884,0.0168844
4.9,0.0964824,0.0168844
