time,input,output
-5,0.188141,0.0892462
-4.9,0.190553,0.0892462
-4.8,0.195377,0.0892462
-4.7,0.192965,0.0892462
-4.6,0.197789,0.0916583
-4.5,0.195377,0.0916583
-4.4,0.195377,0.0916583
-4.3,0.195377,0.0916583
-4.2,0.195377,0.0916583
-4.1,0.192965,0.0916583
-4,0.195377,0.0916583
-3.9,0.192965,0.0892462
-3.8,0.192965,0.0916583
-3.7,0.195377,0.0916583
-3.6,0.192965,0.0916583
-3.5,0.192965,0.0892462
-3.4,0.195377,0.0916583
-3.3,0.195377,0.0892462
-3.2,0.192965,0.0892462
-3.1,0.195377,0.0916583
-3,0.192965,0.0892462
-2.9,0.192965,0.0916583
-2.8,0.192965,0.0892462
-2.7,0.195377,0.0892462
-2.6,0.195377,0.0916583
-2.5,0.195377,0.0916583
-2.4,0.192965,0.0892462
-2.3,0.195377,0.0916583
-2.2,0.192965,0.0892462
-2.1,0.195377,0.0892462
-2,0.195377,0.0916583
-1.9,0.195377,0.0916583
-1.8,0.195377,0.0892462
-1.7,0.195377,0.0916583
-1.6,0.192965,0.0892462
-1.5,0.190553,0.0892462
-1.4,0.197789,0.0916583
-1.3,0.195377,0.0916583
-1.2,0.195377,0.0916583
-1.1,0.195377,0.0916583
-1,0.195377,0.0916583
-0.9,0.195377,0.0892462
-0.8,0.195377,0.0916583
-0.7,0.192965,0.0892462
-0.6,0.195377,0.0916583
-0.5,0.192965,0.0892462
-0.4,0.195377,0.0916583
-0.3,0.195377,0.0892462
-0.2,0.192965,0.0892462
-0.1,0.195377,0.0916583
0,0.195377,0.0916583
0.1,0.195377,0.0916583
0.2,0.192965,0.0892462
0.3,0.195377,0.0916583
0.4,0.192965,0.0892462
0.5,0.195377,0.0916583
0.6,0.195377,0.0892462
0.7,0.195377,0.0892462
0.8,0.192965,0.0916583
0.9,0.195377,0.0916583
1,0.192965,0.0892462
1.1,0.195377,0.0892462
1.2,0.192965,0.0892462
1.3,0.195377,0.0892462
1.4,0.195377,0.0916583
1.5,0.192965,0.0892462
1.6,0.192965,0.0892462
1.7,0.195377,0.0892462
1.8,0.195377,0.0892462
1.9,0.192965,0.0892462
2,0.192965,0.0892462
2.1,0.192965,0.0892462
2.2,0.195377,0.0916583
2.3,0.195377,0.0892462
2.4,0.195377,0.0892462
2.5,0.195377,0.0892462
2.6,0.195377,0.0916583
2.7,0.195377,0.0892462
2.8,0.195377,0.0892462
2.9,0.192965,0.0892462
3,0.195377,0.0892462
3.1,0.192965,0.0892462
3.2,0.195377,0.0892462
3.3,0.192965,0.0892462
3.4,0.195377,0.0916583
3.5,0.192965,0.0892462
3.6,0.192965,0.0892462
3.7,0.192965,0.0892462
3.8,0.192965,0.0892462
3.9,0.195377,0.0916583
4,0.192965,0.0916583
4.1,0.195377,0.0892462
4.2,0.195377,0.0892462
4.3,0.197789,0.0916583
4.4,0.192965,0.0868342
4.5,0.195377,0.0892462
4.6,0.195377,0.0892462
4.7,0.192965,0.0892462
4.8,0.195377,0.0892462
4.9,0.192965,0.0868342
