time,input,output
-5,0.397186,0.135879
-4.9,0.39196,0.135879
-4.8,0.397186,0.135879
-4.7,0.397186,0.135879
-4.6,0.397186,0.135879
-4.5,0.397186,0.135879
-4.4,0.397186,0.135879
-4.3,0.397186,0.135879
-4.2,0.39196,0.135879
-4.1,0.397186,0.135879
-4,0.397186,0.135879
-3.9,0.397186,0.135879
-3.8,0.397186,0.135879
-3.7,0.397186,0.135879
-3.6,0.397186,0.135879
-3.5,0.397186,0.135879
-3.4,0.397186,0.135879
-3.3,0.397186,0.135879
-3.2,0.397186,0.141106
-3.1,0.397186,0.141106
-3,0.397186,0.135879
-2.9,0.39196,0.135879
-2.8,0.397186,0.141106
-2.7,0.397186,0.135879
-2.6,0.397186,0.141106
-2.5,0.397186,0.135879
-2.4,0.397186,0.135879
-2.3,0.397186,0.135879
-2.2,0.397186,0.141106
-2.1,0.397186,0.135879
-2,0.397186,0.141106
-1.9,0.397186,0.141106
-1.8,0.397186,0.135879
-1.7,0.39196,0.135879
-1.6,0.39196,0.141106
-1.5,0.397186,0.141106
-1.4,0.39196,0.141106
-1.3,0.397186,0.135879
-1.2,0.397186,0.141106
-1.1,0.397186,0.141106
-1,0.39196,0.141106
-0.9,0.397186,0.141106
-0.8,0.397186,0.141106
-0.7,0.397186,0.141106
-0.6,0.397186,0.135879
-0.5,0.397186,0.141106
-0.4,0.397186,0.135879
-0.3,0.397186,0.135879
-0.2,0.397186,0.141106
-0.1,0.397186,0.141106
0,0.397186,0.141106
0.1,0.39196,0.135879
0.2,0.397186,0.141106
0.3,0.397186,0.135879
0.4,0.397186,0.141106
0.5,0.39196,0.135879
0.6,0.397186,0.141106
0.7,0.397186,0.141106
0.8,0.397186,0.141106
0.9,0.397186,0.141106
1,0.397186,0.146332
1.1,0.397186,0.146332
1.2,0.397186,0.146332
1.3,0.397186,0.146332
1.4,0.397186,0.146332
1.5,0.397186,0.146332
1.6,0.39196,0.146332
1.7,0.397186,0.151558
1.8,0.397186,0.146332
1.9,0.397186,0.146332
2,0.39196,0.146332
2.1,0.397186,0.146332
2.2,0.39196,0.151558
2.3,0.397186,0.151558
2.4,0.397186,0.151558
2.5,0.397186,0.151558
2.6,0.397186,0.146332
2.7,0.39196,0.151558
2.8,0.397186,0.151558
2.9,0.397186,0.146332
3,0.397186,0.146332
3.1,0.397186,0.146332
3.2,0.397186,0.151558
3.3,0.39196,0.146332
3.4,0.397186,0.151558
3.5,0.397186,0.151558
3.6,0.397186,0.151558
3.7,0.39196,0.146332
3.8,0.397186,0.146332
3.9,0.397186,0.151558
4,0.397186,0.146332
4.1,0.397186,0.146332
4.2,0.397186,0.151558
4.3,0.397186,0.146332
4.4,0.39196,0.151558
4.5,0.397186,0.151558
4.6,0.397186,0.146332
4.7,0.397186,0.151558
4.8,0.397186,0.146332
4.9,0.397186,0.146332
