time,input,output
-5,0.984522,0.610653
-4.9,0.984522,0.623116
-4.8,0.984522,0.610653
-4.7,0.984522,0.610653
-4.6,0.984522,0.610653
-4.5,0.984522,0.610653
-4.4,0.984522,0.610653
-4.3,0.984522,0.610653
-4.2,0.984522,0.610653
-4.1,0.984522,0.610653
-4,0.984522,0.623116
-3.9,0.984522,0.610653
-3.8,0.984522,0.610653
-3.7,0.984522,0.623116
-3.6,0.984522,0.610653
-3.5,0.984522,0.610653
-3.4,0.984522,0.623116
-3.3,0.984522,0.610653
-3.2,0.984522,0.623116
-3.1,0.984522,0.623116
-3,0.984522,0.610653
-2.9,0.984522,0.610653
-2.8,0.984522,0.623116
-2.7,0.984522,0.623116
-2.6,0.984522,0.610653
-2.5,0.984522,0.610653
-2.4,0.984522,0.610653
-2.3,0.984522,0.610653
-2.2,0.984522,0.610653
-2.1,0.984522,0.610653
-2,0.984522,0.610653
-1.9,0.984522,0.610653
-1.8,0.984522,0.610653
-1.7,0.984522,0.610653
-1.6,0.984522,0.610653
-1.5,0.984522,0.623116
-1.4,0.984522,0.623116
-1.3,0.984522,0.623116
-1.2,0.984522,0.623116
-1.1,0.984522,0.623116
-1,0.984522,0.623116
-0.9,0.984522,0.623116
-0.8,0.984522,0.623116
-0.7,0.984522,0.610653
-0.6,0.984522,0.623116
-0.5,0.984522,0.610653
-0.4,0.984522,0.623116
-0.3,0.984522,0.623116
-0.2,0.984522,0.623116
-0.1,0.984522,0.623116
0,0.984522,0.623116
0.1,0.984522,0.623116
0.2,0.984522,0.623116
0.3,0.984522,0.623116
0.4,0.984522,0.610653
0.5,0.984522,0.610653
0.6,0.984522,0.623116
0.7,0.984522,0.623116
0.8,0.984522,0.623116
0.9,0.984522,0.610653
1,0.984522,0.610653
1.1,0.984522,0.610653
1.2,0.984522,0.623116
1.3,0.984522,0.610653
1.4,0.984522,0.610653
1.5,0.984522,0.610653
1.6,0.984522,0.623116
1.7,0.984522,0.610653
1.8,0.984522,0.623116
1.9,0.984522,0.610653
2,0.984522,0.623116
2.1,0.984522,0.610653
2.2,0.984522,0.610653
2.3,0.984522,0.610653
2.4,0.984522,0.610653
2.5,0.984522,0.623116
2.6,0.984522,0.610653
2.7,0.984522,0.623116
2.8,0.984522,0.623116
2.9,0.984522,0.623116
3,0.984522,0.610653
3.1,0.984522,0.623116
3.2,0.984522,0.610653
3.3,0.984522,0.623116
3.4,0.984522,0.623116
3.5,0.984522,0.623116
3.6,0.984522,0.610653
3.7,0.984522,0.610653
3.8,0.984522,0.610653
3.9,0.984522,0.623116
4,0.984522,0.610653
4.1,0.984522,0.610653
4.2,0.984522,0.610653
4.3,0.984522,0.610653
4.4,0.984522,0.623116
4.5,0.984522,0.610653
4.6,0.984522,0.610653
4.7,0.984522,0.610653
4.8,0.984522,0.623116
4.9,0.984522,0.623116
