time,input,output
-5,1.3797,0.849045
-4.9,1.39739,0.849045
-4.8,1.39739,0.849045
-4.7,1.39739,0.849045
-4.6,1.39739,0.849045
-4.5,1.3797,0.849045
-4.4,1.39739,0.849045
-4.3,1.39739,0.849045
-4.2,1.3797,0.849045
-4.1,1.3797,0.849045
-4,1.3797,0.849045
-3.9,1.39739,0.849045
-3.8,1.3797,0.849045
-3.7,1.3797,0.849045
-3.6,1.3797,0.849045
-3.5,1.3797,0.849045
-3.4,1.3797,0.849045
-3.3,1.3797,0.849045
-3.2,1.39739,0.849045
-3.1,1.39739,0.849045
-3,1.39739,0.849045
-2.9,1.3797,0.849045
-2.8,1.3797,0.849045
-2.7,1.39739,0.849045
-2.6,1.39739,0.849045
-2.5,1.3797,0.849045
-2.4,1.3797,0.849045
-2.3,1.39739,0.849045
-2.2,1.3797,0.849045
-2.1,1.39739,0.849045
-2,1.3797,0.849045
-1.9,1.39739,0.849045
-1.8,1.39739,0.849045
-1.7,1.3797,0.849045
-1.6,1.3797,0.849045
-1.5,1.3797,0.849045
-1.4,1.39739,0.849045
-1.3,1.3797,0.849045
-1.2,1.3797,0.849045
-1.1,1.3797,0.849045
-1,1.3797,0.849045
-0.9,1.39739,0.849045
-0.8,1.3797,0.849045
-0.7,1.39739,0.849045
-0.6,1.39739,0.849045
-0.5,1.3797,0.849045
-0.4,1.39739,0.849045
-0.3,1.39739,0.849045
-0.2,1.39739,0.849045
-0.1,1.3797,0.849045
0,1.39739,0.849045
0.1,1.3797,0.849045
0.2,1.39739,0.849045
0.3,1.39739,0.849045
0.4,1.39739,0.849045
0.5,1.3797,0.849045
0.6,1.39739,0.849045
0.7,1.3797,0.849045
0.8,1.3797,0.849045
0.9,1.39739,0.849045
1,1.39739,0.849045
1.1,1.39739,0.849045
1.2,1.3797,0.849045
1.3,1.39739,0.849045
1.4,1.39739,0.849045
1.5,1.39739,0.849045
1.6,1.3797,0.849045
1.7,1.3797,0.849045
1.8,1.39739,0.849045
1.9,1.39739,0.849045
2,1.39739,0.849045
2.1,1.3797,0.849045
2.2,1.39739,0.849045
2.3,1.39739,0.849045
2.4,1.39739,0.849045
2.5,1.39739,0.849045
2.6,1.3797,0.849045
2.7,1.3797,0.849045
2.8,1.3797,0.849045
2.9,1.3797,0.849045
3,1.3797,0.849045
3.1,1.39739,0.849045
3.2,1.39739,0.849045
3.3,1.3797,0.849045
3.4,1.39739,0.849045
3.5,1.39739,0.849045
3.6,1.3797,0.849045
3.7,1.39739,0.849045
3.8,1.3797,0.849045
3.9,1.39739,0.849045
4,1.39739,0.849045
4.1,1.3797,0.849045
4.2,1.3797,0.849045
4.3,1.39739,0.849045
4.4,1.39739,0.849045
4.5,1.3797,0.849045
4.6,1.3797,0.849045
4.7,1.3797,0.849045
4.8,1.3797,0.849045
4.9,1.3797,0.849045
