time,input,output
-5,0.197789,0.156784
-4.9,0.192965,0.154372
-4.8,0.192965,0.154372
-4.7,0.192965,0.154372
-4.6,0.192965,0.154372
-4.5,0.195377,0.154372
-4.4,0.190553,0.15196
-4.3,0.190553,0.15196
-4.2,0.195377,0.154372
-4.1,0.192965,0.154372
-4,0.195377,0.154372
-3.9,0.190553,0.15196
-3.8,0.192965,0.15196
-3.7,0.192965,0.154372
-3.6,0.192965,0.15196
-3.5,0.192965,0.154372
-3.4,0.192965,0.15196
-3.3,0.192965,0.154372
-3.2,0.190553,0.15196
-3.1,0.192965,0.15196
-3,0.192965,0.154372
-2.9,0.190553,0.15196
-2.8,0.192965,0.154372
-2.7,0.192965,0.154372
-2.6,0.192965,0.154372
-2.5,0.192965,0.15196
-2.4,0.190553,0.15196
-2.3,0.192965,0.154372
-2.2,0.192965,0.154372
-2.1,0.192965,0.15196
-2,0.190553,0.15196
-1.9,0.190553,0.15196
-1.8,0.192965,0.154372
-1.7,0.192965,0.154372
-1.6,0.192965,0.15196
-1.5,0.190553,0.15196
-1.4,0.190553,0.15196
-1.3,0.192965,0.154372
-1.2,0.192965,0.154372
-1.1,0.190553,0.15196
-1,0.188141,0.149548
-0.9,0.190553,0.154372
-0.8,0.192965,0.154372
-0.7,0.192965,0.154372
-0.6,0.192965,0.154372
-0.5,0.190553,0.15196
-0.4,0.190553,0.154372
-0.3,0.192965,0.154372
-0.2,0.192965,0.154372
-0.1,0.192965,0.15196
0,0.183317,0.15196
0.1,0.190553,0.15196
0.2,0.195377,0.154372
0.3,0.192965,0.15196
0.4,0.192965,0.15196
0.5,0.188141,0.15196
0.6,0.192965,0.15196
0.7,0.192965,0.154372
0.8,0.192965,0.15196
0.9,0.192965,0.15196
1,0.190553,0.15196
1.1,0.192965,0.15196
1.2,0.192965,0.154372
1.3,0.192965,0.15196
1.4,0.192965,0.154372
1.5,0.192965,0.154372
1.6,0.192965,0.15196
1.7,0.192965,0.15196
1.8,0.192965,0.154372
1.9,0.192965,0.154372
2,0.192965,0.15196
2.1,0.190553,0.15196
2.2,0.192965,0.15196
2.3,0.190553,0.15196
2.4,0.192965,0.154372
2.5,0.192965,0.154372
2.6,0.192965,0.154372
2.7,0.190553,0.15196
2.8,0.195377,0.154372
2.9,0.195377,0.154372
3,0.195377,0.154372
3.1,0.192965,0.154372
3.2,0.192965,0.15196
3.3,0.192965,0.15196
3.4,0.192965,0.15196
3.5,0.192965,0.154372
3.6,0.192965,0.15196
3.7,0.190553,0.15196
3.8,0.192965,0.154372
3.9,0.192965,0.154372
4,0.195377,0.154372
4.1,0.192965,0.15196
4.2,0.190553,0.15196
4.3,0.192965,0.154372
4.4,0.192965,0.154372
4.5,0.195377,0.154372
4.6,0.192965,0.154372
4.7,0.190553,0.15196
4.8,0.192965,0.154372
4.9,0.192965,0.15196
