time,input,output
-5,0.397186,0.0679397
-4.9,0.397186,0.0679397
-4.8,0.397186,0.0679397
-4.7,0.397186,0.0679397
-4.6,0.39196,0.0679397
-4.5,0.397186,0.0679397
-4.4,0.397186,0.0679397
-4.3,0.397186,0.0679397
-4.2,0.397186,0.0627136
-4.1,0.397186,0.0627136
-4,0.397186,0.0627136
-3.9,0.397186,0.0627136
-3.8,0.397186,0.0627136
-3.7,0.397186,0.0679397
-3.6,0.397186,0.0679397
-3.5,0.397186,0.0627136
-3.4,0.397186,0.0679397
-3.3,0.402412,0.0679397
-3.2,0.397186,0.0627136
-3.1,0.397186,0.0679397
-3,0.397186,0.0627136
-2.9,0.397186,0.0679397
-2.8,0.397186,0.0679397
-2.7,0.397186,0.0627136
-2.6,0.397186,0.0679397
-2.5,0.397186,0.0627136
-2.4,0.397186,0.0679397
-2.3,0.397186,0.0731658
-2.2,0.397186,0.0731658
-2.1,0.397186,0.0731658
-2,0.397186,0.0731658
-1.9,0.397186,0.078392
-1.8,0.397186,0.078392
-1.7,0.397186,0.078392
-1.6,0.397186,0.0731658
-1.5,0.397186,0.0731658
-1.4,0.397186,0.0731658
-1.3,0.397186,0.0731658
-1.2,0.397186,0.0731658
-1.1,0.397186,0.0731658
-1,0.397186,0.0731658
-0.9,0.397186,0.0731658
-0.8,0.397186,0.0731658
-0.7,0.397186,0.0731658
-0.6,0.397186,0.0731658
-0.5,0.397186,0.0731658
-0.4,0.397186,0.0731658
-0.3,0.397186,0.0731658
-0.2,0.397186,0.0731658
-0.1,0.397186,0.0731658
0,0.397186,0.078392
0.1,0.397186,0.0731658
0.2,0.397186,0.0731658
0.3,0.397186,0.0731658
0.4,0.397186,0.078392
0.5,0.397186,0.078392
0.6,0.397186,0.0731658
0.7,0.397186,0.0731658
0.8,0.397186,0.0731658
0.9,0.397186,0.0731658
1,0.397186,0.0731658
1.1,0.397186,0.0731658
1.2,0.397186,0.0731658
1.3,0.397186,0.0731658
1.4,0.397186,0.0731658
1.5,0.397186,0.078392
1.6,0.397186,0.0731658
1.7,0.397186,0.0731658
1.8,0.397186,0.0731658
1.9,0.397186,0.0731658
2,0.397186,0.078392
2.1,0.397186,0.0731658
2.2,0.397186,0.0731658
2.3,0.397186,0.0731658
2.4,0.397186,0.0731658
2.5,0.397186,0.0731658
2.6,0.397186,0.0731658
2.7,0.397186,0.0731658
2.8,0.397186,0.0731658
2.9,0.397186,0.0731658
3,0.397186,0.0731658
3.1,0.397186,0.0731658
3.2,0.397186,0.0731658
3.3,0.397186,0.0731658
3.4,0.397186,0.0731658
3.5,0.397186,0.0731658
3.6,0.397186,0.0731658
3.7,0.397186,0.0731658
3.8,0.397186,0.0731658
3.9,0.397186,0.0731658
4,0.397186,0.0731658
4.1,0.397186,0.0731658
4.2,0.397186,0.0731658
4.3,0.397186,0.0731658
4.4,0.39196,0.0731658
4.5,0.397186,0.0731658
4.6,0.397186,0.0731658
4.7,0.397186,0.0731658
4.8,0.397186,0.0731658
4.9,0.397186,0.0731658
