time,input,output
-5,0.293065,0.217085
-4.9,0.293065,0.217085
-4.8,0.289447,0.217085
-4.7,0.293065,0.217085
-4.6,0.293065,0.217085
-4.5,0.293065,0.217085
-4.4,0.289447,0.217085
-4.3,0.293065,0.217085
-4.2,0.293065,0.217085
-4.1,0.293065,0.217085
-4,0.293065,0.217085
-3.9,0.289447,0.217085
-3.8,0.293065,0.217085
-3.7,0.293065,0.217085
-3.6,0.293065,0.217085
-3.5,0.293065,0.217085
-3.4,0.289447,0.213467
-3.3,0.293065,0.217085
-3.2,0.293065,0.217085
-3.1,0.293065,0.217085
-3,0.293065,0.217085
-2.9,0.289447,0.217085
-2.8,0.293065,0.217085
-2.7,0.293065,0.217085
-2.6,0.293065,0.217085
-2.5,0.293065,0.217085
-2.4,0.289447,0.217085
-2.3,0.293065,0.217085
-2.2,0.289447,0.217085
-2.1,0.293065,0.217085
-2,0.293065,0.217085
-1.9,0.289447,0.217085
-1.8,0.293065,0.217085
-1.7,0.293065,0.217085
-1.6,0.293065,0.217085
-1.5,0.289447,0.217085
-1.4,0.293065,0.217085
-1.3,0.293065,0.217085
-1.2,0.293065,0.217085
-1.1,0.293065,0.217085
-1,0.293065,0.217085
-0.9,0.289447,0.217085
-0.8,0.293065,0.217085
-0.7,0.289447,0.217085
-0.6,0.293065,0.217085
-0.5,0.293065,0.217085
-0.4,0.293065,0.217085
-0.3,0.289447,0.217085
-0.2,0.289447,0.213467
-0.1,0.293065,0.217085
0,0.289447,0.217085
0.1,0.293065,0.217085
0.2,0.289447,0.217085
0.3,0.289447,0.213467
0.4,0.289447,0.213467
0.5,0.293065,0.213467
0.6,0.293065,0.217085
0.7,0.289447,0.213467
0.8,0.289447,0.213467
0.9,0.289447,0.213467
1,0.289447,0.217085
1.1,0.293065,0.217085
1.2,0.289447,0.213467
1.3,0.289447,0.213467
1.4,0.289447,0.217085
1.5,0.293065,0.217085
1.6,0.293065,0.217085
1.7,0.293065,0.213467
1.8,0.293065,0.217085
1.9,0.289447,0.213467
2,0.289447,0.213467
2.1,0.293065,0.217085
2.2,0.289447,0.217085
2.3,0.289447,0.217085
2.4,0.289447,0.213467
2.5,0.293065,0.217085
2.6,0.293065,0.217085
2.7,0.289447,0.217085
2.8,0.289447,0.217085
2.9,0.293065,0.217085
3,0.285829,0.213467
3.1,0.293065,0.213467
3.2,0.289447,0.213467
3.3,0.293065,0.217085
3.4,0.293065,0.213467
3.5,0.289447,0.217085
3.6,0.289447,0.217085
3.7,0.289447,0.213467
3.8,0.289447,0.217085
3.9,0.289447,0.213467
4,0.293065,0.213467
4.1,0.289447,0.213467
4.2,0.289447,0.213467
4.3,0.293065,0.217085
4.4,0.293065,0.217085
4.5,0.289447,0.217085
4.6,0.289447,0.213467
4.7,0.293065,0.217085
4.8,0.293065,0.217085
4.9,0.293065,0.213467
