time,input,output
-5,0.195377,0.0289447
-4.9,0.195377,0.0289447
-4.8,0.195377,0.0289447
-4.7,0.197789,0.0289447
-4.6,0.195377,0.0289447
-4.5,0.195377,0.0289447
-4.4,0.197789,0.0289447
-4.3,0.195377,0.0289447
-4.2,0.195377,0.0313568
-4.1,0.197789,0.0313568
-4,0.197789,0.0289447
-3.9,0.195377,0.0313568
-3.8,0.192965,0.0313568
-3.7,0.195377,0.0289447
-3.6,0.197789,0.0289447
-3.5,0.195377,0.0289447
-3.4,0.195377,0.0289447
-3.3,0.195377,0.0313568
-3.2,0.197789,0.0313568
-3.1,0.195377,0.0313568
-3,0.195377,0.0289447
-2.9,0.195377,0.0289447
-2.8,0.195377,0.0289447
-2.7,0.197789,0.0313568
-2.6,0.197789,0.0313568
-2.5,0.195377,0.0289447
-2.4,0.195377,0.0289447
-2.3,0.197789,0.0289447
-2.2,0.195377,0.0289447
-2.1,0.197789,0.0289447
-2,0.197789,0.0289447
-1.9,0.195377,0.0289447
-1.8,0.195377,0.0289447
-1.7,0.195377,0.0289447
-1.6,0.195377,0.0289447
-1.5,0.197789,0.0289447
-1.4,0.195377,0.0289447
-1.3,0.195377,0.0289447
-1.2,0.195377,0.0289447
-1.1,0.195377,0.0289447
-1,0.192965,0.0289447
-0.9,0.197789,0.0313568
-0.8,0.197789,0.0289447
-0.7,0.195377,0.0313568
-0.6,0.200201,0.0313568
-0.5,0.197789,0.0313568
-0.4,0.195377,0.0313568
-0.3,0.197789,0.0289447
-0.2,0.195377,0.0289447
-0.1,0.195377,0.0313568
0,0.192965,0.0313568
0.1,0.195377,0.0313568
0.2,0.195377,0.0289447
0.3,0.195377,0.0289447
0.4,0.195377,0.0289447
0.5,0.195377,0.0289447
0.6,0.195377,0.0289447
0.7,0.195377,0.0289447
0.8,0.195377,0.0289447
0.9,0.195377,0.0289447
1,0.195377,0.0289447
1.1,0.195377,0.0289447
1.2,0.195377,0.0289447
1.3,0.195377,0.0289447
1.4,0.197789,0.0289447
1.5,0.195377,0.0289447
1.6,0.195377,0.0289447
1.7,0.197789,0.0289447
1.8,0.192965,0.0289447
1.9,0.197789,0.0313568
2,0.195377,0.0289447
2.1,0.197789,0.0289447
2.2,0.195377,0.0289447
2.3,0.197789,0.0289447
2.4,0.192965,0.0289447
2.5,0.197789,0.0313568
2.6,0.195377,0.0289447
2.7,0.195377,0.0289447
2.8,0.195377,0.0289447
2.9,0.195377,0.0289447
3,0.195377,0.0289447
3.1,0.192965,0.0289447
3.2,0.195377,0.0265327
3.3,0.192965,0.0265327
3.4,0.195377,0.0289447
3.5,0.195377,0.0289447
3.6,0.197789,0.0289447
3.7,0.197789,0.0289447
3.8,0.197789,0.0289447
3.9,0.197789,0.0289447
4,0.197789,0.0289447
4.1,0.195377,0.0289447
4.2,0.197789,0.0289447
4.3,0.195377,0.0313568
4.4,0.195377,0.0289447
4.5,0.195377,0.0289447
4.6,0.197789,0.0313568
4.7,0.195377,0.0313568
4.8,0.195377,0.0289447
4.9,0.195377,0.0289447
