time,input,output
-5,0,0
-4.9,0,0
-4.8,0,0
-4.7,0,0
-4.6,0,0
-4.5,0,0
-4.4,0,0
-4.3,0,0
-4.2,0,0
-4.1,0,0
-4,0,0
-3.9,0,0
-3.8,0,0
-3.7,0,0
-3.6,0,0
-3.5,0,0
-3.4,0,0
-3.3,0,0
-3.2,0,0
-3.1,0,0
-3,0,0
-2.9,0,0
-2.8,0,0
-2.7,0,0
-2.6,0,0
-2.5,0,0
-2.4,0,0
-2.3,0,0
-2.2,0,0
-2.1,0,0
-2,0,0
-1.9,0,0
-1.8,0,0
-1.7,0,0
-1.6,0,0
-1.5,0,0
-1.4,0,0
-1.3,0,0
-1.2,0,0
-1.1,0,0
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0,0
-0.6,0,0
-0.5,0,0
-0.4,0,0
-0.3,0,0
-0.2,0,0
-0.1,0,0
0,0,0
0.1,0,0
0.2,0,0
0.3,0,0
0.4,0,0
0.5,0,0
0.6,0,0
0.7,0,0
0.8,0,0
0.9,1.17628,0.702713
1,1.17628,0.71799
1.1,1.17628,0.71799
1.2,1.17628,0.733266
1.3,1.17628,0.733266
1.4,1.17628,0.733266
1.5,1.17628,0.748543
1.6,1.17628,0.748543
1.7,1.17628,0.748543
1.8,1.17628,0.748543
1.9,1.17628,0.763819
2,1.17628,0.763819
2.1,1.17628,0.763819
2.2,1.17628,0.763819
2.3,1.19156,0.763819
2.4,1.17628,0.763819
2.5,1.17628,0.763819
2.6,1.19156,0.763819
2.7,1.17628,0.763819
2.8,1.17628,0.763819
2.9,1.17628,0.763819
3,1.17628,0.763819
3.1,1.19156,0.779095
3.2,1.19156,0.779095
3.3,1.19156,0.779095
3.4,1.19156,0.779095
3.5,1.19156,0.779095
3.6,1.17628,0.779095
3.7,1.17628,0.779095
3.8,1.19156,0.794372
3.9,1.17628,0.779095
4,1.19156,0.794372
4.1,1.19156,0.794372
4.2,1.19156,0.794372
4.3,1.19156,0.794372
4.4,1.19156,0.794372
4.5,1.17628,0.794372
4.6,1.19156,0.794372
4.7,1.17628,0.794372
4.8,1.17628,0.794372
4.9,1.17628,0.794372
