time,input,output
-5,0.889246,0.585327
-4.9,0.889246,0.585327
-4.8,0.889246,0.585327
-4.7,0.889246,0.585327
-4.6,0.889246,0.585327
-4.5,0.889246,0.585327
-4.4,0.889246,0.585327
-4.3,0.889246,0.585327
-4.2,0.889246,0.585327
-4.1,0.889246,0.585327
-4,0.889246,0.585327
-3.9,0.889246,0.585327
-3.8,0.889246,0.585327
-3.7,0.889246,0.585327
-3.6,0.889246,0.585327
-3.5,0.889246,0.585327
-3.4,0.889246,0.585327
-3.3,0.889246,0.585327
-3.2,0.889246,0.585327
-3.1,0.889246,0.585327
-3,0.889246,0.585327
-2.9,0.889246,0.585327
-2.8,0.889246,0.585327
-2.7,0.889246,0.585327
-2.6,0.889246,0.585327
-2.5,0.889246,0.585327
-2.4,0.889246,0.585327
-2.3,0.889246,0.585327
-2.2,0.889246,0.585327
-2.1,0.889246,0.585327
-2,0.889246,0.585327
-1.9,0.889246,0.585327
-1.8,0.889246,0.585327
-1.7,0.889246,0.585327
-1.6,0.889246,0.585327
-1.5,0.889246,0.585327
-1.4,0.889246,0.585327
-1.3,0.889246,0.585327
-1.2,0.889246,0.585327
-1.1,0.889246,0.585327
-1,0.889246,0.585327
-0.9,0.889246,0.585327
-0.8,0.889246,0.585327
-0.7,0.889246,0.585327
-0.6,0.889246,0.585327
-0.5,0.889246,0.585327
-0.4,0.889246,0.585327
-0.3,0.889246,0.585327
-0.2,0.889246,0.585327
-0.1,0.889246,0.585327
0,0.889246,0.585327
0.1,0.889246,0.585327
0.2,0.889246,0.585327
0.3,0.889246,0.585327
0.4,0.889246,0.585327
0.5,0.889246,0.585327
0.6,0.889246,0.585327
0.7,0.889246,0.585327
0.8,0.889246,0.585327
0.9,0.889246,0.585327
1,0.889246,0.585327
1.1,0.889246,0.585327
1.2,0.889246,0.585327
1.3,0.889246,0.585327
1.4,0.889246,0.585327
1.5,0.889246,0.585327
1.6,0.889246,0.585327
1.7,0.889246,0.585327
1.8,0.889246,0.585327
1.9,0.889246,0.585327
2,0.889246,0.585327
2.1,0.889246,0.585327
2.2,0.889246,0.585327
2.3,0.889246,0.585327
2.4,0.889246,0.585327
2.5,0.889246,0.585327
2.6,0.889246,0.585327
2.7,0.889246,0.585327
2.8,0.889246,0.585327
2.9,0.889246,0.585327
3,0.889246,0.585327
3.1,0.889246,0.585327
3.2,0.889246,0.585327
3.3,0.889246,0.585327
3.4,0.889246,0.585327
3.5,0.889246,0.585327
3.6,0.889246,0.585327
3.7,0.889246,0.585327
3.8,0.889246,0.585327
3.9,0.889246,0.585327
4,0.889246,0.585327
4.1,0.889246,0.585327
4.2,0.889246,0.585327
4.3,0.889246,0.585327
4.4,0.889246,0.585327
4.5,0.889246,0.585327
4.6,0.889246,0.585327
4.7,0.889246,0.585327
4.8,0.889246,0.585327
4.9,0.889246,0.585327
