time,input,output
-5,0.984522,0.660502
-4.9,0.984522,0.660502
-4.8,0.984522,0.660502
-4.7,0.984522,0.660502
-4.6,0.984522,0.672965
-4.5,0.984522,0.672965
-4.4,0.984522,0.660502
-4.3,0.984522,0.660502
-4.2,0.984522,0.672965
-4.1,0.984522,0.660502
-4,0.984522,0.672965
-3.9,0.984522,0.660502
-3.8,0.984522,0.672965
-3.7,0.984522,0.672965
-3.6,0.984522,0.660502
-3.5,0.984522,0.660502
-3.4,0.984522,0.660502
-3.3,0.984522,0.660502
-3.2,0.97206,0.660502
-3.1,0.984522,0.660502
-3,0.984522,0.660502
-2.9,0.984522,0.672965
-2.8,0.984522,0.672965
-2.7,0.984522,0.672965
-2.6,0.984522,0.672965
-2.5,0.984522,0.672965
-2.4,0.984522,0.672965
-2.3,0.984522,0.660502
-2.2,0.984522,0.672965
-2.1,0.984522,0.660502
-2,0.984522,0.660502
-1.9,0.984522,0.672965
-1.8,0.984522,0.672965
-1.7,0.984522,0.660502
-1.6,0.984522,0.672965
-1.5,0.984522,0.672965
-1.4,0.984522,0.660502
-1.3,0.984522,0.672965
-1.2,0.984522,0.660502
-1.1,0.984522,0.672965
-1,0.984522,0.672965
-0.9,0.984522,0.672965
-0.8,0.984522,0.672965
-0.7,0.984522,0.672965
-0.6,0.984522,0.672965
-0.5,0.984522,0.660502
-0.4,0.984522,0.660502
-0.3,0.984522,0.660502
-0.2,0.984522,0.660502
-0.1,0.984522,0.672965
0,0.984522,0.660502
0.1,0.984522,0.672965
0.2,0.984522,0.672965
0.3,0.984522,0.660502
0.4,0.984522,0.660502
0.5,0.984522,0.672965
0.6,0.984522,0.672965
0.7,0.984522,0.672965
0.8,0.984522,0.672965
0.9,0.984522,0.672965
1,0.984522,0.672965
1.1,0.984522,0.672965
1.2,0.984522,0.672965
1.3,0.984522,0.672965
1.4,0.984522,0.672965
1.5,0.984522,0.672965
1.6,0.984522,0.672965
1.7,0.984522,0.672965
1.8,0.984522,0.672965
1.9,0.984522,0.672965
2,0.984522,0.672965
2.1,0.984522,0.672965
2.2,0.984522,0.672965
2.3,0.984522,0.672965
2.4,0.984522,0.672965
2.5,0.984522,0.672965
2.6,0.984522,0.672965
2.7,0.984522,0.672965
2.8,0.984522,0.672965
2.9,0.984522,0.672965
3,0.984522,0.672965
3.1,0.984522,0.672965
3.2,0.984522,0.672965
3.3,0.984522,0.672965
3.4,0.984522,0.672965
3.5,0.984522,0.672965
3.6,0.984522,0.672965
3.7,0.984522,0.672965
3.8,0.984522,0.672965
3.9,0.984522,0.672965
4,0.984522,0.672965
4.1,0.984522,0.672965
4.2,0.984522,0.672965
4.3,0.984522,0.672965
4.4,0.984522,0.672965
4.5,0.984522,0.672965
4.6,0.984522,0.672965
4.7,0.984522,0.672965
4.8,0.984522,0.672965
4.9,0.984522,0.672965
