time,input,output
-5,0.293065,0.115779
-4.9,0.293065,0.115779
-4.8,0.293065,0.115779
-4.7,0.296683,0.119397
-4.6,0.293065,0.119397
-4.5,0.293065,0.115779
-4.4,0.293065,0.115779
-4.3,0.296683,0.115779
-4.2,0.296683,0.119397
-4.1,0.293065,0.119397
-4,0.296683,0.119397
-3.9,0.293065,0.119397
-3.8,0.293065,0.115779
-3.7,0.293065,0.115779
-3.6,0.296683,0.115779
-3.5,0.293065,0.119397
-3.4,0.293065,0.115779
-3.3,0.289447,0.115779
-3.2,0.293065,0.115779
-3.1,0.293065,0.119397
-3,0.293065,0.115779
-2.9,0.293065,0.119397
-2.8,0.293065,0.119397
-2.7,0.293065,0.115779
-2.6,0.293065,0.119397
-2.5,0.296683,0.119397
-2.4,0.293065,0.119397
-2.3,0.296683,0.119397
-2.2,0.293065,0.115779
-2.1,0.296683,0.119397
-2,0.296683,0.119397
-1.9,0.293065,0.119397
-1.8,0.293065,0.115779
-1.7,0.293065,0.119397
-1.6,0.293065,0.119397
-1.5,0.293065,0.119397
-1.4,0.293065,0.115779
-1.3,0.293065,0.115779
-1.2,0.293065,0.119397
-1.1,0.289447,0.115779
-1,0.293065,0.119397
-0.9,0.293065,0.119397
-0.8,0.293065,0.119397
-0.7,0.293065,0.119397
-0.6,0.293065,0.119397
-0.5,0.293065,0.119397
-0.4,0.293065,0.119397
-0.3,0.296683,0.119397
-0.2,0.293065,0.119397
-0.1,0.296683,0.119397
0,0.293065,0.119397
0.1,0.293065,0.119397
0.2,0.296683,0.119397
0.3,0.293065,0.119397
0.4,0.293065,0.119397
0.5,0.293065,0.119397
0.6,0.293065,0.119397
0.7,0.293065,0.119397
0.8,0.296683,0.119397
0.9,0.293065,0.119397
1,0.293065,0.119397
1.1,0.293065,0.119397
1.2,0.296683,0.119397
1.3,0.293065,0.119397
1.4,0.296683,0.119397
1.5,0.293065,0.119397
1.6,0.293065,0.119397
1.7,0.296683,0.119397
1.8,0.293065,0.115779
1.9,0.293065,0.119397
2,0.296683,0.119397
2.1,0.296683,0.119397
2.2,0.293065,0.119397
2.3,0.293065,0.119397
2.4,0.293065,0.115779
2.5,0.293065,0.115779
2.6,0.293065,0.115779
2.7,0.296683,0.119397
2.8,0.293065,0.115779
2.9,0.293065,0.115779
3,0.293065,0.115779
3.1,0.293065,0.119397
3.2,0.296683,0.119397
3.3,0.293065,0.115779
3.4,0.293065,0.115779
3.5,0.293065,0.115779
3.6,0.296683,0.119397
3.7,0.293065,0.115779
3.8,0.293065,0.115779
3.9,0.296683,0.119397
4,0.293065,0.115779
4.1,0.293065,0.115779
4.2,0.293065,0.115779
4.3,0.296683,0.115779
4.4,0.293065,0.119397
4.5,0.293065,0.115779
4.6,0.289447,0.115779
4.7,0.293065,0.119397
4.8,0.293065,0.115779
4.9,0.293065,0.119397
