time,input,output
-5,0.984522,0.710352
-4.9,0.984522,0.710352
-4.8,0.984522,0.710352
-4.7,0.984522,0.710352
-4.6,0.984522,0.710352
-4.5,0.984522,0.710352
-4.4,0.984522,0.710352
-4.3,0.984522,0.710352
-4.2,0.984522,0.710352
-4.1,0.984522,0.710352
-4,0.984522,0.710352
-3.9,0.984522,0.710352
-3.8,0.984522,0.710352
-3.7,0.984522,0.710352
-3.6,0.984522,0.710352
-3.5,0.984522,0.710352
-3.4,0.984522,0.710352
-3.3,0.984522,0.710352
-3.2,0.984522,0.710352
-3.1,0.984522,0.710352
-3,0.984522,0.710352
-2.9,0.984522,0.710352
-2.8,0.984522,0.710352
-2.7,0.984522,0.710352
-2.6,0.984522,0.710352
-2.5,0.984522,0.710352
-2.4,0.984522,0.710352
-2.3,0.984522,0.710352
-2.2,0.984522,0.710352
-2.1,0.984522,0.710352
-2,0.984522,0.710352
-1.9,0.984522,0.710352
-1.8,0.984522,0.697889
-1.7,0.984522,0.710352
-1.6,0.984522,0.710352
-1.5,0.984522,0.710352
-1.4,0.984522,0.710352
-1.3,0.984522,0.710352
-1.2,0.984522,0.710352
-1.1,0.984522,0.710352
-1,0.984522,0.710352
-0.9,0.984522,0.710352
-0.8,0.984522,0.710352
-0.7,0.984522,0.710352
-0.6,0.984522,0.710352
-0.5,0.984522,0.710352
-0.4,0.984522,0.710352
-0.3,0.97206,0.697889
-0.2,0.984522,0.697889
-0.1,0.984522,0.710352
0,0.984522,0.710352
0.1,0.984522,0.710352
0.2,0.984522,0.710352
0.3,0.984522,0.710352
0.4,0.984522,0.710352
0.5,0.984522,0.710352
0.6,0.984522,0.710352
0.7,0.984522,0.710352
0.8,0.984522,0.710352
0.9,0.984522,0.710352
1,0.984522,0.710352
1.1,0.984522,0.710352
1.2,0.984522,0.710352
1.3,0.984522,0.710352
1.4,0.984522,0.710352
1.5,0.984522,0.710352
1.6,0.984522,0.710352
1.7,0.984522,0.710352
1.8,0.984522,0.710352
1.9,0.984522,0.710352
2,0.984522,0.710352
2.1,0.984522,0.710352
2.2,0.984522,0.710352
2.3,0.984522,0.710352
2.4,0.984522,0.710352
2.5,0.984522,0.710352
2.6,0.984522,0.710352
2.7,0.984522,0.710352
2.8,0.984522,0.710352
2.9,0.984522,0.710352
3,0.984522,0.710352
3.1,0.984522,0.710352
3.2,0.984522,0.710352
3.3,0.984522,0.710352
3.4,0.984522,0.710352
3.5,0.984522,0.710352
3.6,0.984522,0.710352
3.7,0.97206,0.710352
3.8,0.984522,0.710352
3.9,0.984522,0.710352
4,0.984522,0.710352
4.1,0.984522,0.710352
4.2,0.984522,0.710352
4.3,0.984522,0.710352
4.4,0.984522,0.710352
4.5,0.984522,0.710352
4.6,0.984522,0.710352
4.7,0.984522,0.710352
4.8,0.984522,0.710352
4.9,0.984522,0.710352
