time,input,output
-5,0.79397,0.341709
-4.9,0.79397,0.341709
-4.8,0.79397,0.351759
-4.7,0.80402,0.351759
-4.6,0.80402,0.351759
-4.5,0.80402,0.341709
-4.4,0.80402,0.351759
-4.3,0.80402,0.341709
-4.2,0.80402,0.341709
-4.1,0.80402,0.341709
-4,0.80402,0.351759
-3.9,0.79397,0.341709
-3.8,0.80402,0.341709
-3.7,0.80402,0.341709
-3.6,0.79397,0.341709
-3.5,0.79397,0.341709
-3.4,0.80402,0.341709
-3.3,0.80402,0.341709
-3.2,0.80402,0.341709
-3.1,0.80402,0.341709
-3,0.79397,0.351759
-2.9,0.80402,0.351759
-2.8,0.79397,0.341709
-2.7,0.80402,0.341709
-2.6,0.80402,0.341709
-2.5,0.80402,0.341709
-2.4,0.80402,0.341709
-2.3,0.80402,0.341709
-2.2,0.80402,0.341709
-2.1,0.80402,0.341709
-2,0.79397,0.341709
-1.9,0.79397,0.341709
-1.8,0.80402,0.351759
-1.7,0.80402,0.341709
-1.6,0.80402,0.341709
-1.5,0.79397,0.341709
-1.4,0.80402,0.351759
-1.3,0.80402,0.341709
-1.2,0.80402,0.341709
-1.1,0.80402,0.341709
-1,0.80402,0.341709
-0.9,0.80402,0.341709
-0.8,0.79397,0.341709
-0.7,0.80402,0.341709
-0.6,0.80402,0.341709
-0.5,0.80402,0.351759
-0.4,0.80402,0.341709
-0.3,0.80402,0.351759
-0.2,0.80402,0.341709
-0.1,0.80402,0.341709
0,0.80402,0.341709
0.1,0.80402,0.341709
0.2,0.80402,0.351759
0.3,0.80402,0.351759
0.4,0.80402,0.341709
0.5,0.80402,0.341709
0.6,0.80402,0.341709
0.7,0.79397,0.341709
0.8,0.80402,0.351759
0.9,0.80402,0.351759
1,0.80402,0.341709
1.1,0.80402,0.341709
1.2,0.80402,0.341709
1.3,0.80402,0.341709
1.4,0.79397,0.341709
1.5,0.80402,0.341709
1.6,0.80402,0.341709
1.7,0.80402,0.341709
1.8,0.79397,0.341709
1.9,0.80402,0.351759
2,0.80402,0.341709
2.1,0.80402,0.341709
2.2,0.79397,0.341709
2.3,0.80402,0.341709
2.4,0.80402,0.341709
2.5,0.79397,0.351759
2.6,0.80402,0.351759
2.7,0.80402,0.341709
2.8,0.80402,0.341709
2.9,0.79397,0.341709
3,0.80402,0.351759
3.1,0.80402,0.341709
3.2,0.80402,0.341709
3.3,0.80402,0.341709
3.4,0.80402,0.351759
3.5,0.80402,0.341709
3.6,0.79397,0.341709
3.7,0.79397,0.351759
3.8,0.79397,0.341709
3.9,0.79397,0.341709
4,0.79397,0.341709
4.1,0.80402,0.341709
4.2,0.80402,0.341709
4.3,0.80402,0.341709
4.4,0.79397,0.341709
4.5,0.80402,0.341709
4.6,0.80402,0.341709
4.7,0.80402,0.341709
4.8,0.80402,0.351759
4.9,0.80402,0.351759
