time,input,output
-5,0.689849,0.459899
-4.9,0.689849,0.459899
-4.8,0.689849,0.459899
-4.7,0.689849,0.468744
-4.6,0.689849,0.459899
-4.5,0.689849,0.459899
-4.4,0.689849,0.468744
-4.3,0.689849,0.459899
-4.2,0.689849,0.459899
-4.1,0.689849,0.459899
-4,0.689849,0.459899
-3.9,0.689849,0.459899
-3.8,0.689849,0.459899
-3.7,0.689849,0.459899
-3.6,0.689849,0.468744
-3.5,0.689849,0.459899
-3.4,0.689849,0.468744
-3.3,0.689849,0.459899
-3.2,0.689849,0.459899
-3.1,0.689849,0.468744
-3,0.689849,0.459899
-2.9,0.689849,0.459899
-2.8,0.689849,0.468744
-2.7,0.689849,0.459899
-2.6,0.689849,0.459899
-2.5,0.689849,0.459899
-2.4,0.689849,0.468744
-2.3,0.689849,0.459899
-2.2,0.689849,0.468744
-2.1,0.689849,0.468744
-2,0.689849,0.468744
-1.9,0.689849,0.459899
-1.8,0.689849,0.468744
-1.7,0.689849,0.459899
-1.6,0.689849,0.459899
-1.5,0.689849,0.459899
-1.4,0.689849,0.468744
-1.3,0.689849,0.459899
-1.2,0.689849,0.468744
-1.1,0.689849,0.459899
-1,0.689849,0.459899
-0.9,0.689849,0.459899
-0.8,0.689849,0.459899
-0.7,0.689849,0.468744
-0.6,0.689849,0.459899
-0.5,0.689849,0.468744
-0.4,0.689849,0.459899
-0.3,0.689849,0.468744
-0.2,0.689849,0.459899
-0.1,0.689849,0.468744
0,0.689849,0.459899
0.1,0.689849,0.468744
0.2,0.689849,0.468744
0.3,0.689849,0.468744
0.4,0.689849,0.468744
0.5,0.689849,0.459899
0.6,0.689849,0.459899
0.7,0.689849,0.468744
0.8,0.689849,0.459899
0.9,0.689849,0.459899
1,0.689849,0.468744
1.1,0.689849,0.459899
1.2,0.689849,0.468744
1.3,0.689849,0.459899
1.4,0.689849,0.459899
1.5,0.689849,0.468744
1.6,0.689849,0.459899
1.7,0.689849,0.468744
1.8,0.689849,0.468744
1.9,0.689849,0.468744
2,0.689849,0.468744
2.1,0.689849,0.468744
2.2,0.689849,0.459899
2.3,0.689849,0.468744
2.4,0.689849,0.459899
2.5,0.689849,0.468744
2.6,0.689849,0.468744
2.7,0.689849,0.468744
2.8,0.689849,0.468744
2.9,0.689849,0.468744
3,0.689849,0.468744
3.1,0.689849,0.468744
3.2,0.689849,0.468744
3.3,0.689849,0.468744
3.4,0.689849,0.468744
3.5,0.689849,0.468744
3.6,0.689849,0.468744
3.7,0.689849,0.468744
3.8,0.689849,0.468744
3.9,0.689849,0.468744
4,0.689849,0.468744
4.1,0.689849,0.468744
4.2,0.689849,0.468744
4.3,0.689849,0.468744
4.4,0.689849,0.468744
4.5,0.689849,0.468744
4.6,0.689849,0.468744
4.7,0.689849,0.468744
4.8,0.689849,0.468744
4.9,0.689849,0.468744
