time,input,output
-5,1.19156,0.534673
-4.9,1.19156,0.534673
-4.8,1.19156,0.534673
-4.7,1.19156,0.534673
-4.6,1.19156,0.534673
-4.5,1.19156,0.534673
-4.4,1.19156,0.534673
-4.3,1.19156,0.534673
-4.2,1.19156,0.534673
-4.1,1.19156,0.534673
-4,1.19156,0.534673
-3.9,1.19156,0.534673
-3.8,1.19156,0.534673
-3.7,1.19156,0.534673
-3.6,1.19156,0.534673
-3.5,1.19156,0.534673
-3.4,1.19156,0.534673
-3.3,1.19156,0.534673
-3.2,1.19156,0.534673
-3.1,1.19156,0.534673
-3,1.19156,0.534673
-2.9,1.19156,0.534673
-2.8,1.19156,0.534673
-2.7,1.19156,0.534673
-2.6,1.19156,0.534673
-2.5,1.19156,0.534673
-2.4,1.19156,0.534673
-2.3,1.19156,0.534673
-2.2,1.19156,0.534673
-2.1,1.19156,0.534673
-2,1.19156,0.534673
-1.9,1.19156,0.534673
-1.8,1.19156,0.534673
-1.7,1.19156,0.534673
-1.6,1.19156,0.534673
-1.5,1.19156,0.534673
-1.4,1.19156,0.534673
-1.3,1.19156,0.534673
-1.2,1.19156,0.534673
-1.1,1.19156,0.534673
-1,1.19156,0.534673
-0.9,1.19156,0.534673
-0.8,1.19156,0.534673
-0.7,1.19156,0.534673
-0.6,1.19156,0.534673
-0.5,1.19156,0.534673
-0.4,1.19156,0.534673
-0.3,1.19156,0.534673
-0.2,1.19156,0.534673
-0.1,1.19156,0.534673
0,1.19156,0.534673
0.1,1.19156,0.534673
0.2,1.19156,0.534673
0.3,1.19156,0.534673
0.4,1.19156,0.534673
0.5,1.19156,0.534673
0.6,1.19156,0.534673
0.7,1.19156,0.534673
0.8,1.19156,0.534673
0.9,1.19156,0.534673
1,1.19156,0.534673
1.1,1.19156,0.534673
1.2,1.19156,0.534673
1.3,1.19156,0.534673
1.4,1.19156,0.534673
1.5,1.19156,0.534673
1.6,1.19156,0.534673
1.7,1.19156,0.534673
1.8,1.19156,0.534673
1.9,1.19156,0.534673
2,1.19156,0.534673
2.1,1.19156,0.534673
2.2,1.19156,0.534673
2.3,1.19156,0.534673
2.4,1.19156,0.534673
2.5,1.19156,0.534673
2.6,1.19156,0.534673
2.7,1.19156,0.534673
2.8,1.19156,0.534673
2.9,1.19156,0.534673
3,1.19156,0.534673
3.1,1.19156,0.534673
3.2,1.19156,0.534673
3.3,1.19156,0.534673
3.4,1.19156,0.519397
3.5,1.19156,0.534673
3.6,1.19156,0.534673
3.7,1.19156,0.534673
3.8,1.19156,0.519397
3.9,1.19156,0.534673
4,1.19156,0.534673
4.1,1.19156,0.534673
4.2,1.19156,0.534673
4.3,1.19156,0.534673
4.4,1.19156,0.534673
4.5,1.19156,0.534673
4.6,1.19156,0.534673
4.7,1.19156,0.534673
4.8,1.19156,0.534673
4.9,1.19156,0.534673
