time,input,output
-5,0.192965,0.110955
-4.9,0.195377,0.110955
-4.8,0.195377,0.113367
-4.7,0.195377,0.113367
-4.6,0.192965,0.110955
-4.5,0.195377,0.110955
-4.4,0.195377,0.110955
-4.3,0.192965,0.108543
-4.2,0.195377,0.110955
-4.1,0.195377,0.110955
-4,0.192965,0.110955
-3.9,0.192965,0.108543
-3.8,0.192965,0.110955
-3.7,0.192965,0.108543
-3.6,0.192965,0.108543
-3.5,0.192965,0.108543
-3.4,0.192965,0.108543
-3.3,0.190553,0.108543
-3.2,0.195377,0.108543
-3.1,0.192965,0.108543
-3,0.195377,0.110955
-2.9,0.192965,0.110955
-2.8,0.192965,0.110955
-2.7,0.195377,0.110955
-2.6,0.195377,0.110955
-2.5,0.192965,0.110955
-2.4,0.192965,0.110955
-2.3,0.192965,0.110955
-2.2,0.190553,0.108543
-2.1,0.195377,0.110955
-2,0.192965,0.110955
-1.9,0.192965,0.110955
-1.8,0.195377,0.110955
-1.7,0.195377,0.110955
-1.6,0.195377,0.110955
-1.5,0.195377,0.110955
-1.4,0.192965,0.110955
-1.3,0.192965,0.110955
-1.2,0.192965,0.108543
-1.1,0.192965,0.108543
-1,0.192965,0.110955
-0.9,0.195377,0.110955
-0.8,0.192965,0.110955
-0.7,0.195377,0.110955
-0.6,0.195377,0.110955
-0.5,0.192965,0.108543
-0.4,0.192965,0.110955
-0.3,0.192965,0.110955
-0.2,0.195377,0.113367
-0.1,0.195377,0.110955
0,0.188141,0.110955
0.1,0.192965,0.110955
0.2,0.195377,0.110955
0.3,0.188141,0.110955
0.4,0.192965,0.110955
0.5,0.192965,0.110955
0.6,0.192965,0.110955
0.7,0.190553,0.110955
0.8,0.195377,0.110955
0.9,0.192965,0.110955
1,0.195377,0.113367
1.1,0.190553,0.110955
1.2,0.190553,0.108543
1.3,0.192965,0.110955
1.4,0.195377,0.110955
1.5,0.195377,0.110955
1.6,0.195377,0.110955
1.7,0.197789,0.110955
1.8,0.195377,0.110955
1.9,0.195377,0.110955
2,0.192965,0.110955
2.1,0.195377,0.110955
2.2,0.192965,0.110955
2.3,0.192965,0.110955
2.4,0.192965,0.110955
2.5,0.192965,0.110955
2.6,0.192965,0.110955
2.7,0.192965,0.113367
2.8,0.192965,0.110955
2.9,0.192965,0.110955
3,0.192965,0.110955
3.1,0.192965,0.110955
3.2,0.192965,0.110955
3.3,0.195377,0.110955
3.4,0.192965,0.113367
3.5,0.192965,0.110955
3.6,0.195377,0.110955
3.7,0.195377,0.110955
3.8,0.195377,0.110955
3.9,0.192965,0.110955
4,0.188141,0.110955
4.1,0.190553,0.110955
4.2,0.195377,0.110955
4.3,0.192965,0.110955
4.4,0.195377,0.110955
4.5,0.192965,0.110955
4.6,0.190553,0.108543
4.7,0.192965,0.110955
4.8,0.192965,0.110955
4.9,0.195377,0.110955
