time,input,output
-5,1.19156,0.71799
-4.9,1.19156,0.71799
-4.8,1.19156,0.71799
-4.7,1.19156,0.71799
-4.6,1.19156,0.71799
-4.5,1.19156,0.71799
-4.4,1.19156,0.71799
-4.3,1.19156,0.71799
-4.2,1.19156,0.71799
-4.1,1.19156,0.71799
-4,1.19156,0.71799
-3.9,1.19156,0.71799
-3.8,1.19156,0.71799
-3.7,1.19156,0.71799
-3.6,1.19156,0.71799
-3.5,1.19156,0.71799
-3.4,1.19156,0.71799
-3.3,1.19156,0.71799
-3.2,1.19156,0.71799
-3.1,1.19156,0.71799
-3,1.19156,0.71799
-2.9,1.19156,0.71799
-2.8,1.19156,0.71799
-2.7,1.19156,0.71799
-2.6,1.19156,0.71799
-2.5,1.19156,0.71799
-2.4,1.19156,0.71799
-2.3,1.19156,0.71799
-2.2,1.19156,0.71799
-2.1,1.19156,0.71799
-2,1.19156,0.71799
-1.9,1.19156,0.71799
-1.8,1.19156,0.71799
-1.7,1.19156,0.71799
-1.6,1.19156,0.71799
-1.5,1.19156,0.71799
-1.4,1.19156,0.71799
-1.3,1.19156,0.71799
-1.2,1.19156,0.71799
-1.1,1.19156,0.71799
-1,1.19156,0.71799
-0.9,1.19156,0.71799
-0.8,1.19156,0.71799
-0.7,1.19156,0.71799
-0.6,1.19156,0.71799
-0.5,1.19156,0.71799
-0.4,1.19156,0.71799
-0.3,1.19156,0.71799
-0.2,1.19156,0.71799
-0.1,1.19156,0.71799
0,1.19156,0.71799
0.1,1.19156,0.71799
0.2,1.19156,0.71799
0.3,1.19156,0.71799
0.4,1.19156,0.71799
0.5,1.19156,0.71799
0.6,1.19156,0.71799
0.7,1.19156,0.71799
0.8,1.19156,0.71799
0.9,1.19156,0.71799
1,1.19156,0.71799
1.1,1.19156,0.71799
1.2,1.19156,0.71799
1.3,1.19156,0.71799
1.4,1.19156,0.71799
1.5,1.19156,0.71799
1.6,1.19156,0.71799
1.7,1.19156,0.71799
1.8,1.19156,0.71799
1.9,1.19156,0.71799
2,1.19156,0.71799
2.1,1.19156,0.71799
2.2,1.19156,0.702713
2.3,1.19156,0.71799
2.4,1.19156,0.71799
2.5,1.19156,0.71799
2.6,1.19156,0.702713
2.7,1.19156,0.71799
2.8,1.19156,0.71799
2.9,1.19156,0.71799
3,1.19156,0.71799
3.1,1.19156,0.71799
3.2,1.19156,0.702713
3.3,1.19156,0.71799
3.4,1.19156,0.702713
3.5,1.19156,0.71799
3.6,1.19156,0.71799
3.7,1.19156,0.71799
3.8,1.19156,0.71799
3.9,1.19156,0.71799
4,1.19156,0.71799
4.1,1.19156,0.71799
4.2,1.19156,0.71799
4.3,1.19156,0.71799
4.4,1.19156,0.71799
4.5,1.19156,0.71799
4.6,1.19156,0.71799
4.7,1.19156,0.71799
4.8,1.19156,0.71799
4.9,1.19156,0.71799
