time,input,output
-5,0.889246,0.652864
-4.9,0.889246,0.652864
-4.8,0.889246,0.652864
-4.7,0.889246,0.652864
-4.6,0.889246,0.652864
-4.5,0.889246,0.652864
-4.4,0.889246,0.652864
-4.3,0.889246,0.652864
-4.2,0.889246,0.652864
-4.1,0.889246,0.652864
-4,0.889246,0.652864
-3.9,0.889246,0.652864
-3.8,0.889246,0.652864
-3.7,0.889246,0.652864
-3.6,0.889246,0.652864
-3.5,0.889246,0.652864
-3.4,0.889246,0.652864
-3.3,0.889246,0.652864
-3.2,0.889246,0.652864
-3.1,0.889246,0.652864
-3,0.889246,0.652864
-2.9,0.889246,0.652864
-2.8,0.889246,0.652864
-2.7,0.889246,0.652864
-2.6,0.889246,0.652864
-2.5,0.889246,0.652864
-2.4,0.889246,0.652864
-2.3,0.889246,0.652864
-2.2,0.889246,0.652864
-2.1,0.889246,0.652864
-2,0.889246,0.652864
-1.9,0.889246,0.652864
-1.8,0.889246,0.652864
-1.7,0.889246,0.652864
-1.6,0.889246,0.652864
-1.5,0.889246,0.652864
-1.4,0.889246,0.652864
-1.3,0.889246,0.652864
-1.2,0.889246,0.652864
-1.1,0.889246,0.652864
-1,0.889246,0.652864
-0.9,0.889246,0.652864
-0.8,0.889246,0.652864
-0.7,0.889246,0.652864
-0.6,0.889246,0.652864
-0.5,0.889246,0.652864
-0.4,0.889246,0.652864
-0.3,0.889246,0.652864
-0.2,0.889246,0.652864
-0.1,0.889246,0.652864
0,0.889246,0.652864
0.1,0.889246,0.652864
0.2,0.889246,0.652864
0.3,0.889246,0.652864
0.4,0.889246,0.652864
0.5,0.889246,0.652864
0.6,0.889246,0.652864
0.7,0.889246,0.652864
0.8,0.889246,0.652864
0.9,0.889246,0.652864
1,0.889246,0.652864
1.1,0.889246,0.652864
1.2,0.889246,0.652864
1.3,0.889246,0.652864
1.4,0.889246,0.652864
1.5,0.889246,0.652864
1.6,0.889246,0.652864
1.7,0.889246,0.652864
1.8,0.889246,0.652864
1.9,0.889246,0.652864
2,0.889246,0.652864
2.1,0.889246,0.652864
2.2,0.889246,0.652864
2.3,0.889246,0.652864
2.4,0.889246,0.652864
2.5,0.889246,0.652864
2.6,0.889246,0.652864
2.7,0.889246,0.652864
2.8,0.889246,0.652864
2.9,0.889246,0.652864
3,0.889246,0.652864
3.1,0.889246,0.652864
3.2,0.889246,0.652864
3.3,0.889246,0.652864
3.4,0.889246,0.641608
3.5,0.889246,0.652864
3.6,0.889246,0.652864
3.7,0.889246,0.652864
3.8,0.889246,0.652864
3.9,0.889246,0.652864
4,0.889246,0.652864
4.1,0.889246,0.652864
4.2,0.889246,0.652864
4.3,0.889246,0.652864
4.4,0.889246,0.652864
4.5,0.889246,0.652864
4.6,0.889246,0.652864
4.7,0.889246,0.652864
4.8,0.889246,0.652864
4.9,0.889246,0.652864
