time,input,output
-5,0.402412,0.0313568
-4.9,0.397186,0.0261307
-4.8,0.397186,0.0313568
-4.7,0.397186,0.0313568
-4.6,0.402412,0.0313568
-4.5,0.402412,0.0261307
-4.4,0.397186,0.0261307
-4.3,0.397186,0.0261307
-4.2,0.397186,0.0313568
-4.1,0.397186,0.0313568
-4,0.397186,0.0261307
-3.9,0.397186,0.0313568
-3.8,0.397186,0.0313568
-3.7,0.402412,0.0313568
-3.6,0.402412,0.0313568
-3.5,0.402412,0.0313568
-3.4,0.397186,0.0261307
-3.3,0.397186,0.0261307
-3.2,0.397186,0.0313568
-3.1,0.402412,0.0261307
-3,0.402412,0.0313568
-2.9,0.397186,0.0313568
-2.8,0.402412,0.0313568
-2.7,0.397186,0.0261307
-2.6,0.402412,0.0313568
-2.5,0.397186,0.0313568
-2.4,0.397186,0.0261307
-2.3,0.397186,0.0313568
-2.2,0.397186,0.0313568
-2.1,0.402412,0.0313568
-2,0.397186,0.0261307
-1.9,0.397186,0.0261307
-1.8,0.402412,0.0261307
-1.7,0.397186,0.0261307
-1.6,0.402412,0.0313568
-1.5,0.402412,0.0313568
-1.4,0.397186,0.0261307
-1.3,0.402412,0.0313568
-1.2,0.402412,0.0313568
-1.1,0.402412,0.0313568
-1,0.397186,0.0261307
-0.9,0.397186,0.0313568
-0.8,0.402412,0.0313568
-0.7,0.397186,0.0313568
-0.6,0.402412,0.0313568
-0.5,0.397186,0.0261307
-0.4,0.397186,0.0261307
-0.3,0.402412,0.0261307
-0.2,0.397186,0.0261307
-0.1,0.402412,0.0313568
0,0.39196,0.0313568
0.1,0.397186,0.0313568
0.2,0.402412,0.0313568
0.3,0.397186,0.0261307
0.4,0.402412,0.0261307
0.5,0.397186,0.0261307
0.6,0.397186,0.0313568
0.7,0.402412,0.0261307
0.8,0.397186,0.0313568
0.9,0.402412,0.0313568
1,0.397186,0.0313568
1.1,0.402412,0.0313568
1.2,0.402412,0.0313568
1.3,0.397186,0.0313568
1.4,0.402412,0.0313568
1.5,0.397186,0.0261307
1.6,0.397186,0.0313568
1.7,0.397186,0.0313568
1.8,0.397186,0.0261307
1.9,0.397186,0.0261307
2,0.397186,0.0313568
2.1,0.402412,0.0313568
2.2,0.402412,0.0313568
2.3,0.402412,0.0313568
2.4,0.397186,0.0261307
2.5,0.397186,0.0261307
2.6,0.402412,0.0313568
2.7,0.397186,0.0313568
2.8,0.397186,0.0261307
2.9,0.397186,0.0261307
3,0.397186,0.0261307
3.1,0.402412,0.0261307
3.2,0.397186,0.0313568
3.3,0.397186,0.0261307
3.4,0.397186,0.0261307
3.5,0.397186,0.0261307
3.6,0.402412,0.0313568
3.7,0.402412,0.0261307
3.8,0.397186,0.0261307
3.9,0.397186,0.0313568
4,0.397186,0.0261307
4.1,0.397186,0.0261307
4.2,0.402412,0.0313568
4.3,0.397186,0.0261307
4.4,0.397186,0.0261307
4.5,0.397186,0.0261307
4.6,0.402412,0.0261307
4.7,0.397186,0.0313568
4.8,0.397186,0.0261307
4.9,0.397186,0.0261307
