time,input,output
-5,0.984522,0.635578
-4.9,0.984522,0.635578
-4.8,0.984522,0.635578
-4.7,0.984522,0.635578
-4.6,0.984522,0.635578
-4.5,0.984522,0.623116
-4.4,0.984522,0.635578
-4.3,0.984522,0.623116
-4.2,0.984522,0.635578
-4.1,0.984522,0.635578
-4,0.984522,0.635578
-3.9,0.984522,0.635578
-3.8,0.984522,0.635578
-3.7,0.984522,0.623116
-3.6,0.984522,0.623116
-3.5,0.984522,0.623116
-3.4,0.984522,0.635578
-3.3,0.984522,0.635578
-3.2,0.984522,0.635578
-3.1,0.984522,0.623116
-3,0.984522,0.635578
-2.9,0.984522,0.635578
-2.8,0.984522,0.623116
-2.7,0.984522,0.623116
-2.6,0.984522,0.623116
-2.5,0.984522,0.623116
-2.4,0.984522,0.635578
-2.3,0.984522,0.635578
-2.2,0.984522,0.635578
-2.1,0.984522,0.623116
-2,0.984522,0.623116
-1.9,0.984522,0.635578
-1.8,0.984522,0.635578
-1.7,0.984522,0.635578
-1.6,0.984522,0.635578
-1.5,0.984522,0.623116
-1.4,0.984522,0.623116
-1.3,0.984522,0.623116
-1.2,0.984522,0.635578
-1.1,0.984522,0.635578
-1,0.984522,0.635578
-0.9,0.984522,0.635578
-0.8,0.984522,0.623116
-0.7,0.984522,0.635578
-0.6,0.984522,0.635578
-0.5,0.984522,0.635578
-0.4,0.984522,0.623116
-0.3,0.984522,0.635578
-0.2,0.984522,0.635578
-0.1,0.984522,0.635578
0,0.984522,0.635578
0.1,0.984522,0.635578
0.2,0.984522,0.635578
0.3,0.984522,0.635578
0.4,0.984522,0.635578
0.5,0.984522,0.635578
0.6,0.984522,0.623116
0.7,0.984522,0.635578
0.8,0.984522,0.635578
0.9,0.984522,0.635578
1,0.984522,0.635578
1.1,0.984522,0.623116
1.2,0.984522,0.623116
1.3,0.984522,0.635578
1.4,0.984522,0.635578
1.5,0.984522,0.635578
1.6,0.984522,0.623116
1.7,0.984522,0.635578
1.8,0.984522,0.635578
1.9,0.984522,0.635578
2,0.984522,0.635578
2.1,0.984522,0.623116
2.2,0.984522,0.635578
2.3,0.984522,0.635578
2.4,0.984522,0.635578
2.5,0.984522,0.635578
2.6,0.984522,0.623116
2.7,0.984522,0.635578
2.8,0.984522,0.635578
2.9,0.984522,0.635578
3,0.984522,0.635578
3.1,0.984522,0.635578
3.2,0.984522,0.623116
3.3,0.984522,0.623116
3.4,0.984522,0.635578
3.5,0.984522,0.635578
3.6,0.984522,0.623116
3.7,0.984522,0.623116
3.8,0.984522,0.635578
3.9,0.984522,0.635578
4,0.984522,0.623116
4.1,0.984522,0.635578
4.2,0.984522,0.635578
4.3,0.984522,0.623116
4.4,0.984522,0.635578
4.5,0.984522,0.635578
4.6,0.984522,0.635578
4.7,0.984522,0.623116
4.8,0.984522,0.635578
4.9,0.984522,0.635578
