time,input,output
-5,1.28563,0.939497
-4.9,1.28563,0.923015
-4.8,1.28563,0.939497
-4.7,1.28563,0.923015
-4.6,1.28563,0.923015
-4.5,1.28563,0.939497
-4.4,1.28563,0.923015
-4.3,1.28563,0.939497
-4.2,1.28563,0.939497
-4.1,1.28563,0.939497
-4,1.28563,0.939497
-3.9,1.28563,0.939497
-3.8,1.28563,0.939497
-3.7,1.28563,0.923015
-3.6,1.28563,0.939497
-3.5,1.28563,0.923015
-3.4,1.28563,0.939497
-3.3,1.28563,0.923015
-3.2,1.28563,0.939497
-3.1,1.28563,0.939497
-3,1.28563,0.923015
-2.9,1.28563,0.923015
-2.8,1.28563,0.923015
-2.7,1.28563,0.939497
-2.6,1.28563,0.939497
-2.5,1.28563,0.939497
-2.4,1.28563,0.939497
-2.3,1.28563,0.939497
-2.2,1.28563,0.939497
-2.1,1.28563,0.939497
-2,1.28563,0.923015
-1.9,1.28563,0.923015
-1.8,1.28563,0.939497
-1.7,1.28563,0.923015
-1.6,1.28563,0.939497
-1.5,1.28563,0.939497
-1.4,1.28563,0.939497
-1.3,1.28563,0.923015
-1.2,1.28563,0.939497
-1.1,1.28563,0.939497
-1,1.28563,0.939497
-0.9,1.28563,0.939497
-0.8,1.28563,0.939497
-0.7,1.28563,0.939497
-0.6,1.28563,0.923015
-0.5,1.28563,0.939497
-0.4,1.28563,0.939497
-0.3,1.28563,0.939497
-0.2,1.28563,0.939497
-0.1,1.28563,0.923015
0,1.28563,0.923015
0.1,1.28563,0.939497
0.2,1.28563,0.939497
0.3,1.28563,0.939497
0.4,1.28563,0.939497
0.5,1.28563,0.939497
0.6,1.28563,0.939497
0.7,1.28563,0.939497
0.8,1.28563,0.939497
0.9,1.28563,0.939497
1,1.28563,0.939497
1.1,1.28563,0.939497
1.2,1.28563,0.939497
1.3,1.28563,0.939497
1.4,1.28563,0.939497
1.5,1.28563,0.939497
1.6,1.28563,0.923015
1.7,1.28563,0.939497
1.8,1.28563,0.923015
1.9,1.28563,0.939497
2,1.28563,0.939497
2.1,1.28563,0.939497
2.2,1.28563,0.939497
2.3,1.28563,0.939497
2.4,1.28563,0.939497
2.5,1.28563,0.939497
2.6,1.28563,0.923015
2.7,1.28563,0.939497
2.8,1.28563,0.939497
2.9,1.28563,0.939497
3,1.28563,0.939497
3.1,1.28563,0.939497
3.2,1.28563,0.939497
3.3,1.28563,0.939497
3.4,1.28563,0.939497
3.5,1.28563,0.939497
3.6,1.28563,0.939497
3.7,1.28563,0.939497
3.8,1.28563,0.939497
3.9,1.28563,0.939497
4,1.28563,0.939497
4.1,1.28563,0.939497
4.2,1.28563,0.939497
4.3,1.28563,0.939497
4.4,1.28563,0.939497
4.5,1.28563,0.939497
4.6,1.28563,0.939497
4.7,1.28563,0.939497
4.8,1.28563,0.939497
4.9,1.28563,0.939497
