time,input,output
-5,1.0798,0.779095
-4.9,1.0798,0.779095
-4.8,1.0798,0.779095
-4.7,1.0798,0.765427
-4.6,1.0798,0.779095
-4.5,1.0798,0.779095
-4.4,1.0798,0.779095
-4.3,1.0798,0.779095
-4.2,1.0798,0.779095
-4.1,1.0798,0.779095
-4,1.0798,0.779095
-3.9,1.0798,0.779095
-3.8,1.0798,0.779095
-3.7,1.0798,0.779095
-3.6,1.0798,0.765427
-3.5,1.0798,0.779095
-3.4,1.0798,0.765427
-3.3,1.0798,0.779095
-3.2,1.0798,0.779095
-3.1,1.0798,0.779095
-3,1.0798,0.779095
-2.9,1.0798,0.779095
-2.8,1.0798,0.779095
-2.7,1.0798,0.779095
-2.6,1.0798,0.779095
-2.5,1.0798,0.779095
-2.4,1.0798,0.779095
-2.3,1.0798,0.765427
-2.2,1.0798,0.779095
-2.1,1.0798,0.779095
-2,1.0798,0.765427
-1.9,1.0798,0.779095
-1.8,1.0798,0.779095
-1.7,1.0798,0.779095
-1.6,1.0798,0.779095
-1.5,1.0798,0.779095
-1.4,1.0798,0.779095
-1.3,1.0798,0.779095
-1.2,1.0798,0.779095
-1.1,1.0798,0.779095
-1,1.0798,0.779095
-0.9,1.0798,0.779095
-0.8,1.0798,0.779095
-0.7,1.0798,0.779095
-0.6,1.0798,0.779095
-0.5,1.0798,0.779095
-0.4,1.0798,0.779095
-0.3,1.0798,0.779095
-0.2,1.0798,0.779095
-0.1,1.0798,0.765427
0,1.0798,0.779095
0.1,1.0798,0.779095
0.2,1.0798,0.779095
0.3,1.0798,0.779095
0.4,1.0798,0.765427
0.5,1.0798,0.779095
0.6,1.0798,0.779095
0.7,1.0798,0.779095
0.8,1.0798,0.779095
0.9,1.0798,0.779095
1,1.0798,0.779095
1.1,1.0798,0.779095
1.2,1.0798,0.779095
1.3,1.0798,0.779095
1.4,1.0798,0.779095
1.5,1.0798,0.779095
1.6,1.0798,0.779095
1.7,1.0798,0.779095
1.8,1.0798,0.779095
1.9,1.0798,0.779095
2,1.0798,0.779095
2.1,1.0798,0.779095
2.2,1.0798,0.779095
2.3,1.0798,0.779095
2.4,1.0798,0.779095
2.5,1.0798,0.779095
2.6,1.0798,0.765427
2.7,1.0798,0.779095
2.8,1.0798,0.779095
2.9,1.0798,0.779095
3,1.0798,0.779095
3.1,1.0798,0.779095
3.2,1.0798,0.779095
3.3,1.0798,0.779095
3.4,1.0798,0.779095
3.5,1.0798,0.779095
3.6,1.0798,0.779095
3.7,1.0798,0.779095
3.8,1.0798,0.779095
3.9,1.0798,0.779095
4,1.0798,0.779095
4.1,1.0798,0.779095
4.2,1.0798,0.779095
4.3,1.0798,0.779095
4.4,1.0798,0.779095
4.5,1.0798,0.779095
4.6,1.0798,0.779095
4.7,1.0798,0.779095
4.8,1.0798,0.779095
4.9,1.0798,0.779095
