time,input,output
-5,0.0976884,0.0699497
-4.9,0.0964824,0.0699497
-4.8,0.0844221,0.0687437
-4.7,0.0952764,0.0699497
-4.6,0.0964824,0.0723618
-4.5,0.0976884,0.0723618
-4.4,0.0952764,0.0699497
-4.3,0.0952764,0.0699497
-4.2,0.0952764,0.0711558
-4.1,0.0964824,0.0711558
-4,0.0964824,0.0711558
-3.9,0.0952764,0.0699497
-3.8,0.0952764,0.0699497
-3.7,0.0964824,0.0711558
-3.6,0.0964824,0.0711558
-3.5,0.0940703,0.0687437
-3.4,0.0940703,0.0687437
-3.3,0.0952764,0.0711558
-3.2,0.0964824,0.0711558
-3.1,0.0976884,0.0723618
-3,0.0916583,0.0699497
-2.9,0.0952764,0.0699497
-2.8,0.0964824,0.0699497
-2.7,0.0964824,0.0711558
-2.6,0.0964824,0.0711558
-2.5,0.0976884,0.0711558
-2.4,0.0964824,0.0699497
-2.3,0.0988945,0.0711558
-2.2,0.0964824,0.0711558
-2.1,0.0976884,0.0723618
-2,0.0964824,0.0699497
-1.9,0.0952764,0.0699497
-1.8,0.0952764,0.0711558
-1.7,0.0964824,0.0699497
-1.6,0.0976884,0.0711558
-1.5,0.0952764,0.0687437
-1.4,0.0940703,0.0699497
-1.3,0.0964824,0.0711558
-1.2,0.0952764,0.0711558
-1.1,0.0976884,0.0711558
-1,0.0940703,0.0687437
-0.9,0.0964824,0.0711558
-0.8,0.0976884,0.0711558
-0.7,0.0964824,0.0711558
-0.6,0.0964824,0.0711558
-0.5,0.0940703,0.0699497
-0.4,0.0964824,0.0711558
-0.3,0.0976884,0.0711558
-0.2,0.0952764,0.0711558
-0.1,0.0952764,0.0699497
0,0.0916583,0.0699497
0.1,0.0976884,0.0723618
0.2,0.0952764,0.0687437
0.3,0.0964824,0.0711558
0.4,0.0940703,0.0699497
0.5,0.0928643,0.0675377
0.6,0.0964824,0.0699497
0.7,0.0964824,0.0711558
0.8,0.0952764,0.0699497
0.9,0.0952764,0.0699497
1,0.0940703,0.0711558
1.1,0.0976884,0.0723618
1.2,0.0952764,0.0711558
1.3,0.0952764,0.0699497
1.4,0.0940703,0.0699497
1.5,0.0940703,0.0699497
1.6,0.0976884,0.0711558
1.7,0.0964824,0.0699497
1.8,0.0940703,0.0699497
1.9,0.0940703,0.0687437
2,0.0940703,0.0699497
2.1,0.0976884,0.0711558
2.2,0.0940703,0.0687437
2.3,0.0940703,0.0699497
2.4,0.0940703,0.0699497
2.5,0.0940703,0.0687437
2.6,0.0964824,0.0711558
2.7,0.0940703,0.0711558
2.8,0.0952764,0.0699497
2.9,0.0940703,0.0687437
3,0.0964824,0.0699497
3.1,0.0976884,0.0711558
3.2,0.0964824,0.0699497
3.3,0.0952764,0.0699497
3.4,0.0940703,0.0675377
3.5,0.0964824,0.0711558
3.6,0.0964824,0.0711558
3.7,0.0952764,0.0687437
3.8,0.0952764,0.0699497
3.9,0.0952764,0.0699497
4,0.0952764,0.0687437
4.1,0.0976884,0.0711558
4.2,0.0940703,0.0687437
4.3,0.0940703,0.0711558
4.4,0.0952764,0.0699497
4.5,0.0964824,0.0723618
4.6,0.0952764,0.0699497
4.7,0.0952764,0.0711558
4.8,0.0964824,0.0699497
4.9,0.0952764,0.0711558
