time,input,output
-5,0.195377,0.123015
-4.9,0.192965,0.120603
-4.8,0.192965,0.120603
-4.7,0.195377,0.120603
-4.6,0.195377,0.120603
-4.5,0.195377,0.120603
-4.4,0.195377,0.120603
-4.3,0.192965,0.120603
-4.2,0.192965,0.120603
-4.1,0.192965,0.118191
-4,0.195377,0.120603
-3.9,0.192965,0.118191
-3.8,0.195377,0.120603
-3.7,0.195377,0.120603
-3.6,0.195377,0.118191
-3.5,0.192965,0.118191
-3.4,0.195377,0.120603
-3.3,0.190553,0.118191
-3.2,0.195377,0.120603
-3.1,0.192965,0.120603
-3,0.195377,0.120603
-2.9,0.195377,0.120603
-2.8,0.195377,0.120603
-2.7,0.190553,0.118191
-2.6,0.192965,0.120603
-2.5,0.192965,0.120603
-2.4,0.192965,0.118191
-2.3,0.195377,0.120603
-2.2,0.195377,0.120603
-2.1,0.192965,0.118191
-2,0.192965,0.120603
-1.9,0.195377,0.120603
-1.8,0.195377,0.120603
-1.7,0.195377,0.120603
-1.6,0.192965,0.118191
-1.5,0.188141,0.120603
-1.4,0.192965,0.118191
-1.3,0.192965,0.118191
-1.2,0.190553,0.118191
-1.1,0.192965,0.118191
-1,0.192965,0.118191
-0.9,0.188141,0.120603
-0.8,0.190553,0.118191
-0.7,0.197789,0.120603
-0.6,0.195377,0.118191
-0.5,0.195377,0.120603
-0.4,0.192965,0.118191
-0.3,0.192965,0.118191
-0.2,0.195377,0.120603
-0.1,0.195377,0.120603
0,0.190553,0.118191
0.1,0.195377,0.120603
0.2,0.192965,0.118191
0.3,0.188141,0.118191
0.4,0.192965,0.120603
0.5,0.192965,0.118191
0.6,0.190553,0.118191
0.7,0.195377,0.120603
0.8,0.192965,0.120603
0.9,0.192965,0.120603
1,0.195377,0.120603
1.1,0.192965,0.118191
1.2,0.195377,0.120603
1.3,0.195377,0.120603
1.4,0.195377,0.120603
1.5,0.192965,0.118191
1.6,0.195377,0.120603
1.7,0.192965,0.118191
1.8,0.195377,0.120603
1.9,0.192965,0.120603
2,0.195377,0.118191
2.1,0.195377,0.118191
2.2,0.197789,0.120603
2.3,0.192965,0.118191
2.4,0.195377,0.120603
2.5,0.192965,0.118191
2.6,0.192965,0.118191
2.7,0.192965,0.118191
2.8,0.192965,0.120603
2.9,0.192965,0.118191
3,0.195377,0.120603
3.1,0.192965,0.120603
3.2,0.190553,0.118191
3.3,0.192965,0.118191
3.4,0.195377,0.120603
3.5,0.195377,0.120603
3.6,0.192965,0.118191
3.7,0.195377,0.120603
3.8,0.195377,0.120603
3.9,0.192965,0.120603
4,0.192965,0.118191
4.1,0.192965,0.118191
4.2,0.192965,0.118191
4.3,0.192965,0.118191
4.4,0.192965,0.118191
4.5,0.195377,0.120603
4.6,0.192965,0.118191
4.7,0.192965,0.118191
4.8,0.192965,0.120603
4.9,0.195377,0.120603
