time,input,output
-5,0.397186,0.198593
-4.9,0.397186,0.198593
-4.8,0.39196,0.193367
-4.7,0.39196,0.193367
-4.6,0.397186,0.198593
-4.5,0.397186,0.193367
-4.4,0.397186,0.193367
-4.3,0.397186,0.193367
-4.2,0.397186,0.193367
-4.1,0.397186,0.193367
-4,0.39196,0.198593
-3.9,0.39196,0.198593
-3.8,0.397186,0.193367
-3.7,0.397186,0.198593
-3.6,0.39196,0.193367
-3.5,0.397186,0.193367
-3.4,0.39196,0.198593
-3.3,0.39196,0.198593
-3.2,0.397186,0.193367
-3.1,0.397186,0.198593
-3,0.39196,0.193367
-2.9,0.397186,0.193367
-2.8,0.39196,0.193367
-2.7,0.39196,0.193367
-2.6,0.397186,0.198593
-2.5,0.397186,0.198593
-2.4,0.39196,0.193367
-2.3,0.39196,0.198593
-2.2,0.39196,0.193367
-2.1,0.39196,0.198593
-2,0.39196,0.198593
-1.9,0.39196,0.198593
-1.8,0.397186,0.198593
-1.7,0.397186,0.198593
-1.6,0.39196,0.198593
-1.5,0.39196,0.198593
-1.4,0.397186,0.203819
-1.3,0.397186,0.209045
-1.2,0.397186,0.224724
-1.1,0.39196,0.219498
-1,0.39196,0.224724
-0.9,0.397186,0.224724
-0.8,0.39196,0.224724
-0.7,0.39196,0.219498
-0.6,0.39196,0.224724
-0.5,0.397186,0.224724
-0.4,0.39196,0.224724
-0.3,0.39196,0.224724
-0.2,0.39196,0.22995
-0.1,0.39196,0.22995
0,0.39196,0.22995
0.1,0.39196,0.22995
0.2,0.39196,0.22995
0.3,0.39196,0.22995
0.4,0.397186,0.22995
0.5,0.39196,0.22995
0.6,0.39196,0.22995
0.7,0.397186,0.22995
0.8,0.397186,0.22995
0.9,0.397186,0.22995
1,0.39196,0.22995
1.1,0.397186,0.22995
1.2,0.39196,0.22995
1.3,0.397186,0.235176
1.4,0.39196,0.22995
1.5,0.39196,0.235176
1.6,0.39196,0.22995
1.7,0.39196,0.22995
1.8,0.39196,0.22995
1.9,0.39196,0.22995
2,0.397186,0.235176
2.1,0.39196,0.22995
2.2,0.39196,0.22995
2.3,0.39196,0.22995
2.4,0.39196,0.22995
2.5,0.39196,0.22995
2.6,0.39196,0.22995
2.7,0.397186,0.235176
2.8,0.39196,0.22995
2.9,0.39196,0.235176
3,0.39196,0.22995
3.1,0.397186,0.235176
3.2,0.397186,0.235176
3.3,0.39196,0.22995
3.4,0.39196,0.22995
3.5,0.39196,0.22995
3.6,0.39196,0.235176
3.7,0.39196,0.235176
3.8,0.39196,0.22995
3.9,0.397186,0.235176
4,0.397186,0.235176
4.1,0.39196,0.22995
4.2,0.39196,0.22995
4.3,0.397186,0.22995
4.4,0.397186,0.22995
4.5,0.397186,0.235176
4.6,0.39196,0.22995
4.7,0.39196,0.235176
4.8,0.397186,0.235176
4.9,0.39196,0.22995
